date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2023-06-24,08:00 AM,Group Play,MVLA ECNL G06,4,0,DKSC ECNL G06,Surf Sports Park,Field #07,On Time,461294
2023-06-24,08:00 AM,Group Play,Colorado Rapids ECNL G06,6,0,CESA Liberty ECNL G06,Surf Sports Park,Field #08,On Time,461295
2023-06-24,08:15 AM,Group Play,Portland Thorns ECNL G06,0,1,Connecticut FC ECNL G06,Surf Sports Park,Field #13,On Time,461296
2023-06-24,08:15 AM,Group Play,Michigan Hawks ECNL G06,1,2,Penn Fusion SA ECNL G06,Surf Sports Park,Field #14,On Time,461297
2023-06-24,09:50 AM,Group Play,PDA Blue ECNL G06,5,1,NC Fusion ECNL G06,Surf Sports Park,Field #06,On Time,461302
2023-06-24,09:50 AM,Group Play,WNY Flash ECNL G06,3,2,Beach FC ECNL G06,Surf Sports Park,Field #08,On Time,461303
2023-06-24,10:05 AM,Group Play,FC Stars Blue ECNL G06,1,2,Charlotte SA ECNL G06,Surf Sports Park,Field #13,On Time,461304
2023-06-24,10:05 AM,Group Play,United Futbol Academy ECNL G06,2,0,San Juan SC ECNL G06,Surf Sports Park,Field #15,On Time,461305
2023-06-24,10:05 AM,Group Play,Concorde Fire Platinum ECNL G06,4,2,Tennessee Soccer Club ECNL G06,Surf Sports Park,Field #16,On Time,461306
2023-06-24,10:05 AM,Group Play,San Diego Surf ECNL G06,4,0,Challenge SC ECNL G06,Surf Sports Park,Field #17,On Time,461307
2023-06-24,11:40 AM,Group Play,Slammers FC HB Koge ECNL G06,5,2,Tampa Bay United ECNL G06,Surf Sports Park,Field #01,On Time,461312
2023-06-24,11:40 AM,Group Play,NC Courage ECNL G06,1,2,Mustang SC ECNL G06,Surf Sports Park,Field #02,On Time,461313
2023-06-24,11:40 AM,Group Play,Solar SC ECNL G06,5,0,Bethesda SC ECNL G06,Surf Sports Park,Field #09,On Time,461318
2023-06-24,11:40 AM,Group Play,FC Prime ECNL G06,0,2,Legends FC ECNL G06,Surf Sports Park,Field #10,On Time,461319
2023-06-24,11:55 AM,Group Play,Internationals SC ECNL G06,4,0,Minnesota Thunder ECNL G06,Surf Sports Park,Field #16,On Time,461324
