date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-08-29,10:00 AM,Bracket,Oklahoma Celtic ECNL GU17,0,6,DKSC ECNL GU17,Oklahoma Celtic,Field 8,On Time,171652
2020-09-05,09:00 AM,Bracket,DKSC ECNL GU17,3,4,FC Dallas ECNL GU17,Cox Soccer Complex,Field 1,On Time,171659
2020-09-05,01:00 PM,Bracket,Oklahoma Celtic ECNL GU17,0,2,Dallas Texans ECNL GU17,Oklahoma Celtic,Field 11,On Time,171656
2020-09-05,02:00 PM,Bracket,Challenge SC ECNL GU17,3,1,Classics Elite ECNL GU17,Burroughs Park,Field 6,On Time,171654
2020-09-05,03:00 PM,Bracket,Sting Dallas Black ECNL GU17,2,0,Sting Dallas Royal ECNL GU17,Sting Complex,Field 1,On Time,171658
2020-09-05,05:00 PM,Bracket,Tulsa SC ECNL GU17,0,7,Solar ECNL GU17,ISSC,Field 37,On Time,171657
2020-09-13,11:00 AM,Bracket,AHFC ECNL GU17,3,1,Classics Elite ECNL GU17,Campbell Road Sports Park,Field 1,On Time,171661
2020-09-13,11:00 AM,Bracket,Solar ECNL GU17,7,0,Oklahoma Celtic ECNL GU17,Fairview Soccer Park ,Field 2,On Time,171663
2020-09-13,11:00 AM,Bracket,Sting Dallas Royal ECNL GU17,2,8,DKSC ECNL GU17,Fairview Soccer Park ,Field 6,On Time,171665
2020-09-13,01:00 PM,Bracket,Challenge SC ECNL GU17,0,2,Sting Austin ECNL GU17,Burroughs Park,Field 1,On Time,171660
2020-09-13,01:00 PM,Bracket,Dallas Texans ECNL GU17,1,3,Tulsa SC ECNL GU17,Ross Stewart Soccer Complex,Field 2,On Time,171662
2020-09-13,03:00 PM,Bracket,FC Dallas ECNL GU17,0,0,Sting Dallas Black ECNL GU17,Toyota Soccer Center,Field 7,On Time,171664
2020-09-19,11:00 AM,Bracket,Classics Elite ECNL GU17,1,2,Tulsa SC ECNL GU17,CE Soccer Complex,Field 5 d don't use,On Time,171668
2020-09-19,11:00 AM,Bracket,Solar ECNL GU17,4,0,Dallas Texans ECNL GU17,Gateway Park,Field 3,On Time,171671
2020-09-19,01:00 PM,Bracket,Challenge SC ECNL GU17,1,1,AHFC ECNL GU17,Burroughs Park,Field 2,On Time,171666
2020-09-19,01:00 PM,Bracket,Sting Austin ECNL GU17,3,0,Oklahoma Celtic ECNL GU17,1849 Park,Field 3A,On Time,171667
2020-09-19,01:00 PM,Bracket,DKSC ECNL GU17,2,1,Sting Dallas Black ECNL GU17,Cox Soccer Complex,Field 1,On Time,171669
2020-09-20,11:00 AM,Bracket,Classics Elite ECNL GU17,0,0,Oklahoma Celtic ECNL GU17,CE Soccer Complex,Field 6 d don't use,On Time,171672
2020-09-20,03:00 PM,Bracket,Sting Austin ECNL GU17,1,3,Tulsa SC ECNL GU17,1849 Park,Field 3A,On Time,171673
2020-09-26,11:00 AM,Bracket,FC Dallas ECNL GU17,3,1,DKSC ECNL GU17,Toyota Soccer Center,Field 6,On Time,171678
