date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-08-29,02:00 PM,Bracket,Oklahoma Celtic ECNL GU16,1,6,DKSC ECNL GU16,Oklahoma Celtic,Field 11,On Time,171520
2020-09-05,09:00 AM,Bracket,Sting Dallas Black ECNL GU16,3,0,Sting Dallas Royal ECNL GU16,Sting Complex,Field 1,On Time,171526
2020-09-05,12:00 PM,Bracket,Challenge SC ECNL GU16,1,1,Classics Elite  ECNL GU16,Burroughs Park,Field 2,On Time,171522
2020-09-05,01:00 PM,Bracket,DKSC ECNL GU16,3,3,FC Dallas ECNL GU16,Cox Soccer Complex,Field 2,On Time,171527
2020-09-05,03:00 PM,Bracket,Oklahoma Celtic ECNL GU16,1,2,Dallas Texans ECNL GU16,Oklahoma Celtic,Field 11,On Time,171524
2020-09-05,03:00 PM,Bracket,Tulsa SC ECNL GU16,1,3,Solar ECNL GU16,ISSC,Field 37,On Time,171525
2020-09-13,09:00 AM,Bracket,AHFC ECNL GU16,1,3,Classics Elite  ECNL GU16,Campbell Road Sports Park,Field 1,On Time,171529
2020-09-13,11:00 AM,Bracket,Challenge SC ECNL GU16,1,0,Sting Austin ECNL GU16,Burroughs Park,Field 1,On Time,171528
2020-09-13,11:00 AM,Bracket,FC Dallas ECNL GU16,1,0,Sting Dallas Black ECNL GU16,Toyota Soccer Center,Field 5,On Time,171532
2020-09-13,03:00 PM,Bracket,Dallas Texans ECNL GU16,4,2,Tulsa SC ECNL GU16,Ross Stewart Soccer Complex,Field 1,On Time,171530
2020-09-13,03:00 PM,Bracket,Solar ECNL GU16,4,3,Oklahoma Celtic ECNL GU16,Fairview Soccer Park ,Field 2,On Time,171531
2020-09-19,09:00 AM,Bracket,Sting Austin ECNL GU16,3,1,Oklahoma Celtic ECNL GU16,1849 Park,Field 3B,On Time,171535
2020-09-19,09:00 AM,Bracket,Solar ECNL GU16,5,0,Dallas Texans ECNL GU16,Gateway Park,Field 4,On Time,171539
2020-09-19,11:00 AM,Bracket,Challenge SC ECNL GU16,0,3,AHFC ECNL GU16,Burroughs Park,Field 2,On Time,171534
2020-09-19,11:00 AM,Bracket,DKSC ECNL GU16,2,0,Sting Dallas Black ECNL GU16,Cox Soccer Complex,Field 1,On Time,171537
2020-09-19,11:00 AM,Bracket,Sting Dallas Royal ECNL GU16,0,1,FC Dallas ECNL GU16,Carpenter Pak,Field C,On Time,171538
2020-09-19,01:00 PM,Bracket,Classics Elite  ECNL GU16,0,1,Tulsa SC ECNL GU16,CE Soccer Complex,Field 5 d don't use,On Time,171536
2020-09-20,01:00 PM,Bracket,Classics Elite  ECNL GU16,6,1,Oklahoma Celtic ECNL GU16,CE Soccer Complex,Field 5 d don't use,On Time,171540
2020-09-20,01:00 PM,Bracket,Sting Austin ECNL GU16,2,0,Tulsa SC ECNL GU16,1849 Park,Field 3A,On Time,171541
2020-09-26,11:00 AM,Bracket,AHFC ECNL GU16,0,1,Sting Austin ECNL GU16,Campbell Road Sports Park,Field 1,On Time,171542
2020-09-26,11:00 AM,Bracket,FC Dallas ECNL GU16,2,2,DKSC ECNL GU16,Toyota Soccer Center,Field 5,On Time,171546
2020-09-26,01:00 PM,Bracket,Sting Dallas Royal ECNL GU16,2,0,Sting Dallas Black ECNL GU16,Sting Complex,Field 1,On Time,171545
2020-09-26,03:00 PM,Bracket,Dallas Texans ECNL GU16,1,2,Oklahoma Celtic ECNL GU16,Ross Stewart Soccer Complex,Field 2,On Time,171543
2020-09-27,03:00 PM,Bracket,Classics Elite  ECNL GU16,4,1,Challenge SC ECNL GU16,CE Soccer Complex,Field 5,On Time,171547
2020-10-04,09:00 AM,Bracket,Classics Elite  ECNL GU16,2,1,AHFC ECNL GU16,CE Soccer Complex,Field 6 d don't use,On Time,171548
2020-10-04,11:00 AM,Bracket,Sting Austin ECNL GU16,3,1,Challenge SC ECNL GU16,1849 Park,Field 3A,On Time,171549
2020-10-04,11:00 AM,Bracket,Sting Dallas Black ECNL GU16,0,1,FC Dallas ECNL GU16,Sting Complex,Field 1,On Time,171552
2020-10-04,02:00 PM,Bracket,Tulsa SC ECNL GU16,0,1,Dallas Texans ECNL GU16,Titan Main,Field 1,On Time,171551
2020-10-04,05:00 PM,Bracket,DKSC ECNL GU16,5,0,Sting Dallas Royal ECNL GU16,MoneyGram Soccer Park,Field 1,On Time,171553
2020-10-10,09:00 AM,Bracket,FC Dallas ECNL GU16,4,0,Tulsa SC ECNL GU16,Toyota Soccer Center,Field 6,On Time,171556
2020-10-10,09:00 AM,Bracket,Sting Dallas Royal ECNL GU16,2,2,Oklahoma Celtic ECNL GU16,TBD,Field 1,On Time,171557
2020-10-10,10:00 AM,Bracket,Solar ECNL GU16,0,3,Sting Austin ECNL GU16,Gateway Park,Field 5,On Time,171558
2020-10-10,11:00 AM,Bracket,Sting Dallas Black ECNL GU16,0,1,Challenge SC ECNL GU16,Carpenter Park,Field C,On Time,171554
2020-10-10,11:00 AM,Bracket,DKSC ECNL GU16,4,0,AHFC ECNL GU16,Cox Soccer Complex,Field 1,On Time,171555
2020-10-10,01:00 PM,Bracket,Dallas Texans ECNL GU16,1,2,Classics Elite  ECNL GU16,Dallas Texans Lewisville,Field 1,On Time,171559
2020-10-11,09:00 AM,Bracket,Sting Dallas Black ECNL GU16,2,0,AHFC ECNL GU16,Carpenter Park,Field C,On Time,171560
2020-10-11,09:00 AM,Bracket,DKSC ECNL GU16,4,1,Challenge SC ECNL GU16,Cox Soccer Complex,Field 2,On Time,171561
2020-10-11,09:00 AM,Bracket,Sting Dallas Royal ECNL GU16,0,1,Tulsa SC ECNL GU16,Sting Complex,Field 1,On Time,171563
2020-10-11,11:00 AM,Bracket,FC Dallas ECNL GU16,6,0,Oklahoma Celtic ECNL GU16,Toyota Soccer Center,Field 5,On Time,171562
2020-10-11,01:00 PM,Bracket,Dallas Texans ECNL GU16,0,2,Sting Austin ECNL GU16,Dallas Texans Lewisville,Field 1,On Time,171565
2020-10-11,02:00 PM,Bracket,Solar ECNL GU16,0,0,Classics Elite  ECNL GU16,Fairview Soccer Park ,Field 1,On Time,171564
2020-10-17,11:00 AM,Bracket,Challenge SC ECNL GU16,0,2,Oklahoma Celtic ECNL GU16,Burroughs Park,Field 2,On Time,171567
2020-10-17,11:00 AM,Bracket,FC Dallas ECNL GU16,2,1,Solar ECNL GU16,Toyota Soccer Center,Field 6,On Time,171568
2020-10-17,11:00 AM,Bracket,Sting Dallas Royal ECNL GU16,0,1,Dallas Texans ECNL GU16,Sting Complex,Field 2,On Time,171569
2020-10-18,08:30 AM,Bracket,AHFC ECNL GU16,4,1,Oklahoma Celtic ECNL GU16,Campbell Road Sports Park,Field 1,On Time,171570
2020-10-18,11:00 AM,Bracket,FC Dallas ECNL GU16,2,2,Dallas Texans ECNL GU16,Toyota Soccer Center,Field 5,On Time,171572
2020-10-18,11:00 AM,Bracket,Sting Dallas Royal ECNL GU16,0,4,Solar ECNL GU16,Sting Complex,Field 2,On Time,171573
2020-10-24,09:00 AM,Bracket,Classics Elite  ECNL GU16,3,1,Sting Dallas Black ECNL GU16,CE Soccer Complex,Field 6,On Time,171574
2020-10-24,03:00 PM,Bracket,Sting Austin ECNL GU16,1,0,DKSC ECNL GU16,1849 Park,Field 3A,On Time,171575
2020-10-25,09:00 AM,Bracket,Classics Elite  ECNL GU16,1,1,DKSC ECNL GU16,CE Soccer Complex,Field 6 d don't use,On Time,171576
2020-10-25,11:00 AM,Bracket,Sting Austin ECNL GU16,1,1,Sting Dallas Black ECNL GU16,1849 Park,Field 3B,On Time,171577
2020-10-31,09:00 AM,Bracket,Solar ECNL GU16,1,1,DKSC ECNL GU16,Gateway Park,Field 4,On Time,171583
2020-10-31,11:00 AM,Bracket,FC Dallas ECNL GU16,1,1,AHFC ECNL GU16,Toyota Soccer Center,Field 6,On Time,171578
2020-10-31,12:00 PM,Bracket,Dallas Texans ECNL GU16,0,0,Sting Dallas Black ECNL GU16,Arlington Heights High School,Field 1,On Time,171582
2020-10-31,01:00 PM,Bracket,Sting Dallas Royal ECNL GU16,1,3,Challenge SC ECNL GU16,Carpenter Pak,Field C,On Time,171579
