rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Select ECNL G2013/14,Select,134369,1,1,0,0,3,3.0,4,1,3
2,World Class FC ECNL G2013/14,World Class FC,64208,2,2,0,0,6,3.0,3,0,3
3,FC Stars Blue ECNL G2013/14,FC Stars,94540,2,1,0,1,4,2.0,6,2,4
4,FC Stars White ECNL G2013/14,FC Stars,82242,3,1,1,1,4,1.33,4,6,-2
5,Scorpions SC ECNL G2013/14,Scorpions SC,94747,2,0,0,2,2,1.0,2,2,0
6,Connecticut FC United ECNL G2013/14,Connecticut FC,114665,0,0,0,0,0,0.0,0,0,0
7,East Meadow Soccer Club ECNL G2013/14,East Meadow Soccer Club,134818,1,0,1,0,0,0.0,0,1,-1
8,SUSA FC ECNL G2013/14,SUSA FC,104044,1,0,1,0,0,0.0,0,2,-2
9,FSA FC ECNL G2013/14,FSA FC,117147,2,0,2,0,0,0.0,2,7,-5
