date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2024-06-22,02:30 PM,Bracket,PacNW SC ECNL G07,2,0,Tampa Bay United ECNL G07,60 Acres Park,Field #22,On Time,634027
2024-06-22,03:00 PM,Bracket,De Anza Force ECNL G07,1,1,Eastside FC ECNL G07,60 Acres Park,Field #03,On Time,634020
2024-06-22,03:00 PM,Bracket,Colorado Rapids ECNL G07,1,1,South Carolina United ECNL G07,60 Acres Park,Field #07,On Time,634021
2024-06-22,03:00 PM,Bracket,Arlington Soccer ECNL G07,0,2,Ohio Elite Soccer Academy ECNL G07,60 Acres Park,Field #08,On Time,634022
2024-06-22,03:00 PM,Bracket,FC Pride Elite ECNL G07,2,1,Pateadores ECNL G07,60 Acres Park,Field #11,On Time,634023
2024-06-22,03:00 PM,Bracket,Chicago Inter Soccer ECNL G07,2,4,Santa Rosa United ECNL G07,60 Acres Park,Field #12,On Time,634024
2024-06-22,03:00 PM,Bracket,Real Colorado Athletico ECNL G07,1,1,Michigan Hawks Magic ECNL G07,60 Acres Park,Field #16,On Time,634025
2024-06-22,03:00 PM,Bracket,Utah Royals FC-AZ ECNL G07,4,0,Maryland United FC ECNL G07,60 Acres Park,Field #17,On Time,634026
2024-06-23,04:00 PM,Bracket,Eastside FC ECNL G07,0,5,South Carolina United ECNL G07,60 Acres Park,Field #19,On Time,634035
2024-06-23,04:00 PM,Bracket,Arlington Soccer ECNL G07,3,2,Pateadores ECNL G07,60 Acres Park,Field #21,On Time,634036
2024-06-23,04:30 PM,Bracket,Santa Rosa United ECNL G07,1,1,Real Colorado Athletico ECNL G07,60 Acres Park,Field #02,On Time,634030
2024-06-23,04:30 PM,Bracket,Utah Royals FC-AZ ECNL G07,4,2,PacNW SC ECNL G07,60 Acres Park,Field #04,On Time,634031
2024-06-23,05:00 PM,Bracket,De Anza Force ECNL G07,1,1,Colorado Rapids ECNL G07,60 Acres Park,Field #12,On Time,634028
2024-06-23,05:00 PM,Bracket,Ohio Elite Soccer Academy ECNL G07,2,2,FC Pride Elite ECNL G07,60 Acres Park,Field #16,On Time,634029
2024-06-23,06:00 PM,Bracket,Chicago Inter Soccer ECNL G07,2,0,Michigan Hawks Magic ECNL G07,60 Acres Park,Field #13,On Time,634037
2024-06-23,06:00 PM,Bracket,Maryland United FC ECNL G07,0,0,Tampa Bay United ECNL G07,60 Acres Park,Field #05,On Time,634038
2024-06-25,10:30 AM,Bracket,De Anza Force ECNL G07,0,0,Ohio Elite Soccer Academy ECNL G07,60 Acres Park,Field #20,On Time,634032
2024-06-25,10:30 AM,Bracket,Real Colorado Athletico ECNL G07,0,6,Utah Royals FC-AZ ECNL G07,60 Acres Park,Field #22,On Time,634033
2024-06-25,02:00 PM,Bracket,Colorado Rapids ECNL G07,0,2,FC Pride Elite ECNL G07,60 Acres Park,Field #21,On Time,634041
2024-06-25,03:00 PM,Bracket,South Carolina United ECNL G07,2,2,Arlington Soccer ECNL G07,60 Acres Park,Field #03,On Time,634039
2024-06-25,03:00 PM,Bracket,Chicago Inter Soccer ECNL G07,3,2,Tampa Bay United ECNL G07,60 Acres Park,Field #07,On Time,634040
2024-06-25,03:00 PM,Bracket,Santa Rosa United ECNL G07,2,3,PacNW SC ECNL G07,60 Acres Park,Field #08,On Time,634042
2024-06-25,04:00 PM,Bracket,Eastside FC ECNL G07,2,4,Pateadores ECNL G07,60 Acres Park,Field #19,On Time,634043
2024-06-25,04:00 PM,Bracket,Michigan Hawks Magic ECNL G07,2,1,Maryland United FC ECNL G07,60 Acres Park,Field #21,On Time,634044
2024-06-27,10:30 AM,Bracket,De Anza Force ECNL G07,0,2,Utah Royals FC-AZ ECNL G07,60 Acres Park,Field #10,On Time,634034
