date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2024-06-22,10:00 AM,Bracket,Florida Krush ECNL G08,4,2,Liverpool FC IA Michigan ECNL G08,60 Acres Park,Field #01,On Time,634048
2024-06-22,10:30 AM,Bracket,FC Prime ECNL G08,2,3,Albion Hurricanes FC ECNL G08,60 Acres Park,Field #22,On Time,634047
2024-06-22,10:30 AM,Bracket,WNY Flash ECNL G08,2,0,SLAMMERS FC ECNL G08,60 Acres Park,Field #04,On Time,634049
2024-06-22,10:30 AM,Bracket,La Roca FC ECNL G08,6,5,Mustang SC ECNL G08,60 Acres Park,Field #20,On Time,634050
2024-06-22,10:30 AM,Bracket,Bethesda SC ECNL G08,5,2,Scorpions SC ECNL G08,60 Acres Park,Field #02,On Time,634052
2024-06-22,02:30 PM,Bracket,Rebels SC ECNL G08,3,0,OK Energy FC ECNL G08,60 Acres Park,Field #02,On Time,634045
2024-06-22,02:30 PM,Bracket,Charlotte SA ECNL G08,2,0,Kansas City Athletics ECNL G08,60 Acres Park,Field #04,On Time,634046
2024-06-22,02:30 PM,Bracket,Richmond United ECNL G08,1,0,Tennessee Soccer Club ECNL G08,60 Acres Park,Field #10,On Time,634051
2024-06-24,10:30 AM,Bracket,WNY Flash ECNL G08,3,1,La Roca FC ECNL G08,60 Acres Park,Field #10,On Time,634055
2024-06-24,10:30 AM,Bracket,Richmond United ECNL G08,1,5,Bethesda SC ECNL G08,60 Acres Park,Field #14,On Time,634056
2024-06-24,11:00 AM,Bracket,Albion Hurricanes FC ECNL G08,1,1,Florida Krush ECNL G08,60 Acres Park,Field #17,On Time,634054
2024-06-24,01:00 PM,Bracket,Rebels SC ECNL G08,4,0,Charlotte SA ECNL G08,60 Acres Park,Field #16,On Time,634053
2024-06-24,04:00 PM,Bracket,Tennessee Soccer Club ECNL G08,2,1,Scorpions SC ECNL G08,60 Acres Park,Field #24,On Time,634063
2024-06-24,04:30 PM,Bracket,OK Energy FC ECNL G08,2,1,Kansas City Athletics ECNL G08,60 Acres Park,Field #18,On Time,634060
2024-06-24,06:00 PM,Bracket,SLAMMERS FC ECNL G08,3,1,Mustang SC ECNL G08,60 Acres Park,Field #21,On Time,634062
2024-06-24,06:30 PM,Bracket,FC Prime ECNL G08,2,3,Liverpool FC IA Michigan ECNL G08,60 Acres Park,Field #10,On Time,634061
2024-06-25,01:00 PM,Bracket,WNY Flash ECNL G08,2,3,Bethesda SC ECNL G08,60 Acres Park,Field #16,On Time,634058
2024-06-25,02:00 PM,Bracket,Rebels SC ECNL G08,2,3,Florida Krush ECNL G08,60 Acres Park,Field #05,On Time,634057
2024-06-25,02:30 PM,Bracket,Charlotte SA ECNL G08,2,1,Albion Hurricanes FC ECNL G08,60 Acres Park,Field #02,On Time,634066
2024-06-25,02:30 PM,Bracket,La Roca FC ECNL G08,1,2,Richmond United ECNL G08,60 Acres Park,Field #04,On Time,634067
2024-06-25,03:00 PM,Bracket,OK Energy FC ECNL G08,1,1,Liverpool FC IA Michigan ECNL G08,60 Acres Park,Field #12,On Time,634064
2024-06-25,03:00 PM,Bracket,SLAMMERS FC ECNL G08,0,2,Tennessee Soccer Club ECNL G08,60 Acres Park,Field #16,On Time,634065
2024-06-25,03:00 PM,Bracket,Kansas City Athletics ECNL G08,1,3,FC Prime ECNL G08,60 Acres Park,Field #11,On Time,634068
2024-06-25,03:00 PM,Bracket,Mustang SC ECNL G08,1,1,Scorpions SC ECNL G08,60 Acres Park,Field #17,On Time,634069
2024-06-27,10:00 AM,Bracket,Florida Krush ECNL G08,1,2,Bethesda SC ECNL G08,60 Acres Park,Field #08,On Time,634059
