date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2024-06-23,08:00 AM,Group Play,Solar SC ECNL G10,0,0,Indy Eleven Pro Academy ECNL G10,60 Acres Park,Field #21,On Time,634407
2024-06-23,08:00 AM,Group Play,Portland Thorns ECNL G10,4,1,Liverpool FC IA Michigan ECNL G10,60 Acres Park,Field #24,On Time,634408
2024-06-23,08:00 AM,Group Play,GSA ECNL G10,2,2,WNY Flash ECNL G10,60 Acres Park,Field #01,On Time,634413
2024-06-23,08:00 AM,Group Play,SLSG Navy ECNL G10,0,1,Albion Hurricanes FC ECNL G10,60 Acres Park,Field #05,On Time,634414
2024-06-23,08:00 AM,Group Play,FC Pride Elite ECNL G10,1,0,NC Courage ECNL G10,60 Acres Park,Field #19,On Time,634425
2024-06-23,08:00 AM,Group Play,FC Prime ECNL G10,1,3,La Roca FC ECNL G10,60 Acres Park,Field #15,On Time,634426
2024-06-23,08:00 AM,Group Play,World Class FC ECNL G10,2,2,Fairfax BRAVE SC ECNL G10,60 Acres Park,Field #09,On Time,634449
2024-06-23,08:00 AM,Group Play,Internationals SC ECNL G10,0,4,Legends FC ECNL G10,60 Acres Park,Field #13,On Time,634450
2024-06-23,08:30 AM,Group Play,MVLA ECNL G10,4,0,FC Dallas ECNL G10,60 Acres Park,Field #18,On Time,634395
2024-06-23,08:30 AM,Group Play,San Diego Surf ECNL G10,10,0,VA Union ECNL G10,60 Acres Park,Field #10,On Time,634396
2024-06-23,08:30 AM,Group Play,Slammers FC HB Koge ECNL G10,2,0,VDA ECNL G10,60 Acres Park,Field #22,On Time,634419
2024-06-23,08:30 AM,Group Play,Concorde Fire Platinum ECNL G10,0,2,Dallas Texans ECNL G10,60 Acres Park,Field #20,On Time,634420
2024-06-23,08:30 AM,Group Play,Michigan Hawks ECNL G10,2,1,Atlanta Fire United ECNL G10,60 Acres Park,Field #02,On Time,634431
2024-06-23,08:30 AM,Group Play,Real Colorado National ECNL G10,3,0,SUSA FC ECNL G10,60 Acres Park,Field #04,On Time,634432
2024-06-23,08:30 AM,Group Play,SLAMMERS FC ECNL G10,1,2,Kansas City Athletics ECNL G10,60 Acres Park,Field #14,On Time,634444
2024-06-23,09:00 AM,Group Play,Charlotte SA ECNL G10,2,3,So Cal Blues ECNL G10,60 Acres Park,Field #03,On Time,634401
2024-06-23,09:00 AM,Group Play,Mustang SC ECNL G10,4,1,SLSG Green MO ECNL G10,60 Acres Park,Field #07,On Time,634402
2024-06-23,09:00 AM,Group Play,Penn Fusion SA ECNL G10,2,0,Connecticut FC ECNL G10,60 Acres Park,Field #11,On Time,634438
2024-06-23,09:00 AM,Group Play,Bethesda SC ECNL G10,4,0,Florida Elite ECNL G10,60 Acres Park,Field #08,On Time,634443
2024-06-23,09:00 AM,Group Play,FL Premier FC ECNL G10,3,0,Beach FC (CA) ECNL G10,60 Acres Park,Field #12,On Time,634455
2024-06-23,09:00 AM,Group Play,San Juan SC ECNL G10,2,3,PDA Blue ECNL G10,60 Acres Park,Field #16,On Time,634456
2024-06-23,12:30 PM,Group Play,Eastside FC ECNL G10,2,0,Sting Dallas Royal ECNL G10,60 Acres Park,Field #04,On Time,634437
2024-06-24,08:00 AM,Group Play,NC Courage ECNL G10,3,4,FC Prime ECNL G10,60 Acres Park,Field #13,On Time,634427
2024-06-24,08:00 AM,Group Play,FC Pride Elite ECNL G10,0,1,La Roca FC ECNL G10,60 Acres Park,Field #09,On Time,634428
