date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2024-06-22,12:00 PM,Bracket,MVLA ECNL G06/05,3,1,Ohio Elite Soccer Academy ECNL G06/05,60 Acres Park,Field #01,On Time,633879
2024-06-22,12:00 PM,Bracket,FC Stars Blue ECNL G06/05,1,1,Portland Thorns ECNL G06/05,60 Acres Park,Field #05,On Time,633880
2024-06-22,12:00 PM,Bracket,Solar SC ECNL G06/05,4,1,Michigan Hawks ECNL G06/05,60 Acres Park,Field #09,On Time,633882
2024-06-22,12:00 PM,Bracket,Concorde Fire Platinum ECNL G06/05,3,1,Slammers FC HB Koge ECNL G06/05,60 Acres Park,Field #13,On Time,633884
2024-06-22,12:00 PM,Bracket,La Roca FC ECNL G06/05,2,1,GSA ECNL G06/05,60 Acres Park,Field #15,On Time,633886
2024-06-22,02:30 PM,Bracket,San Diego Surf ECNL G06/05,4,0,FC Dallas ECNL G06/05,60 Acres Park,Field #20,On Time,633881
2024-06-22,02:30 PM,Bracket,Internationals SC ECNL G06/05,0,3,LA Breakers FC - ECNL G06,60 Acres Park,Field #14,On Time,633883
2024-06-22,04:30 PM,Bracket,SLSG Navy ECNL G06/05,1,0,Legends FC ECNL G06/05,60 Acres Park,Field #14,On Time,633885
2024-06-23,03:00 PM,Bracket,Legends FC ECNL G06/05,4,4,GSA ECNL G06/05,60 Acres Park,Field #03,On Time,633897
2024-06-23,04:00 PM,Bracket,MVLA ECNL G06/05,0,1,Portland Thorns ECNL G06/05,60 Acres Park,Field #13,On Time,633887
2024-06-23,04:00 PM,Bracket,San Diego Surf ECNL G06/05,2,0,Solar SC ECNL G06/05,60 Acres Park,Field #15,On Time,633888
2024-06-23,04:30 PM,Bracket,LA Breakers FC - ECNL G06,2,3,Concorde Fire Platinum ECNL G06/05,60 Acres Park,Field #20,On Time,633889
2024-06-23,04:30 PM,Bracket,SLSG Navy ECNL G06/05,1,0,La Roca FC ECNL G06/05,60 Acres Park,Field #22,On Time,633890
2024-06-23,06:00 PM,Bracket,Ohio Elite Soccer Academy ECNL G06/05,3,0,FC Stars Blue ECNL G06/05,60 Acres Park,Field #15,On Time,633894
2024-06-23,06:00 PM,Bracket,FC Dallas ECNL G06/05,0,0,Michigan Hawks ECNL G06/05,60 Acres Park,Field #19,On Time,633895
2024-06-23,06:00 PM,Bracket,Internationals SC ECNL G06/05,0,4,Slammers FC HB Koge ECNL G06/05,60 Acres Park,Field #21,On Time,633896
2024-06-25,10:00 AM,Bracket,Portland Thorns ECNL G06/05,2,5,San Diego Surf ECNL G06/05,60 Acres Park,Field #15,On Time,633891
2024-06-25,10:00 AM,Bracket,Concorde Fire Platinum ECNL G06/05,1,1,SLSG Navy ECNL G06/05,60 Acres Park,Field #13,On Time,633892
2024-06-25,10:00 AM,Bracket,Ohio Elite Soccer Academy ECNL G06/05,4,2,Michigan Hawks ECNL G06/05,60 Acres Park,Field #21,On Time,633898
2024-06-25,10:00 AM,Bracket,Slammers FC HB Koge ECNL G06/05,0,1,Legends FC ECNL G06/05,60 Acres Park,Field #19,On Time,633899
2024-06-25,10:00 AM,Bracket,MVLA ECNL G06/05,4,1,Solar SC ECNL G06/05,60 Acres Park,Field #24,On Time,633900
2024-06-25,10:00 AM,Bracket,LA Breakers FC - ECNL G06,2,4,La Roca FC ECNL G06/05,60 Acres Park,Field #05,On Time,633901
2024-06-25,10:00 AM,Bracket,FC Stars Blue ECNL G06/05,6,4,FC Dallas ECNL G06/05,60 Acres Park,Field #09,On Time,633902
2024-06-25,10:00 AM,Bracket,Internationals SC ECNL G06/05,0,10,GSA ECNL G06/05,60 Acres Park,Field #01,On Time,633903
2024-06-27,09:00 AM,Bracket,San Diego Surf ECNL G06/05,5,0,Concorde Fire Platinum ECNL G06/05,60 Acres Park,Field #14,On Time,633893
