date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2024-06-22,09:00 AM,Group Play,Beach FC (CA) ECNL G07,7,1,Match Fit Academy ECNL G07,60 Acres Park,Field #11,On Time,634617
2024-06-22,09:00 AM,Group Play,Kansas City Athletics ECNL G07,4,2,Concorde Fire Platinum ECNL G07,60 Acres Park,Field #12,On Time,634618
2024-06-22,10:00 AM,Group Play,FC Stars Blue ECNL G07,1,1,VA Union ECNL G07,60 Acres Park,Field #15,On Time,634635
2024-06-22,10:00 AM,Group Play,Indy Eleven Pro Academy ECNL G07,2,1,San Diego Surf ECNL G07,60 Acres Park,Field #19,On Time,634636
2024-06-22,10:30 AM,Group Play,Solar SC ECNL G07,4,0,World Class FC ECNL G07,60 Acres Park,Field #10,On Time,634623
2024-06-22,10:30 AM,Group Play,SLSG Navy ECNL G07,1,0,Rebels SC ECNL G07,60 Acres Park,Field #14,On Time,634624
2024-06-22,11:00 AM,Group Play,Bay Area Surf ECNL G07,2,0,NC Fusion ECNL G07,60 Acres Park,Field #03,On Time,634659
2024-06-22,11:00 AM,Group Play,FC Dallas ECNL G07,3,1,Cleveland Force SC ECNL G07,60 Acres Park,Field #07,On Time,634660
2024-06-22,11:00 AM,Group Play,Internationals SC ECNL G07,2,0,SLAMMERS FC ECNL G07,60 Acres Park,Field #08,On Time,634665
2024-06-22,11:00 AM,Group Play,Real Colorado National ECNL G07,0,2,San Juan SC ECNL G07,60 Acres Park,Field #11,On Time,634666
2024-06-22,11:00 AM,Group Play,FL Premier FC ECNL G07,2,3,La Roca FC ECNL G07,60 Acres Park,Field #12,On Time,634671
2024-06-22,11:00 AM,Group Play,Legends FC ECNL G07,3,1,Tulsa SC ECNL G07,60 Acres Park,Field #16,On Time,634672
2024-06-22,01:00 PM,Group Play,Penn Fusion SA ECNL G07,1,1,Sting Dallas Black ECNL G07,60 Acres Park,Field #12,On Time,634629
2024-06-22,01:00 PM,Group Play,Jacksonville FC ECNL G07,2,2,Gretna Elite Academy ECNL G07,60 Acres Park,Field #16,On Time,634630
2024-06-22,02:00 PM,Group Play,Seattle United  ECNL G07,1,2,Atlanta Fire United ECNL G07,60 Acres Park,Field #24,On Time,634641
2024-06-22,02:00 PM,Group Play,Charlotte SA ECNL G07,0,1,MVLA ECNL G07,60 Acres Park,Field #05,On Time,634642
2024-06-22,02:00 PM,Group Play,Michigan Hawks  ECNL G07,4,1,Tennessee Soccer Club ECNL G07,60 Acres Park,Field #09,On Time,634647
2024-06-22,02:00 PM,Group Play,United Futbol Academy ECNL G07,3,4,NC Courage ECNL G07,60 Acres Park,Field #13,On Time,634648
2024-06-22,02:00 PM,Group Play,NVA ECNL G07,2,1,GSA ECNL G07,60 Acres Park,Field #15,On Time,634653
2024-06-22,02:00 PM,Group Play,PDA Blue ECNL G07,6,1,Minnesota Thunder ECNL G07,60 Acres Park,Field #19,On Time,634654
2024-06-22,02:00 PM,Group Play,Slammers FC HB Koge ECNL G07,4,2,Connecticut FC ECNL G07,60 Acres Park,Field #21,On Time,634677
2024-06-22,02:00 PM,Group Play,XF Academy ECNL G07,5,0,OK Energy FC ECNL G07,60 Acres Park,Field #01,On Time,634678
2024-06-23,10:00 AM,Group Play,World Class FC ECNL G07,0,2,SLSG Navy ECNL G07,60 Acres Park,Field #05,On Time,634625
2024-06-23,10:00 AM,Group Play,Solar SC ECNL G07,5,1,Rebels SC ECNL G07,60 Acres Park,Field #13,On Time,634626
2024-06-23,10:00 AM,Group Play,Tennessee Soccer Club ECNL G07,4,1,United Futbol Academy ECNL G07,60 Acres Park,Field #24,On Time,634649
2024-06-23,10:00 AM,Group Play,SLAMMERS FC ECNL G07,2,3,Real Colorado National ECNL G07,60 Acres Park,Field #21,On Time,634667
2024-06-23,10:00 AM,Group Play,Internationals SC ECNL G07,2,2,San Juan SC ECNL G07,60 Acres Park,Field #19,On Time,634668
2024-06-23,10:30 AM,Group Play,Michigan Hawks  ECNL G07,1,1,NC Courage ECNL G07,60 Acres Park,Field #14,On Time,634650
2024-06-23,10:30 AM,Group Play,GSA ECNL G07,0,3,PDA Blue ECNL G07,60 Acres Park,Field #10,On Time,634655
2024-06-23,10:30 AM,Group Play,NVA ECNL G07,5,0,Minnesota Thunder ECNL G07,60 Acres Park,Field #02,On Time,634656
2024-06-23,11:00 AM,Group Play,VA Union ECNL G07,1,2,Indy Eleven Pro Academy ECNL G07,60 Acres Park,Field #17,On Time,634637
2024-06-23,11:00 AM,Group Play,FC Stars Blue ECNL G07,2,1,San Diego Surf ECNL G07,60 Acres Park,Field #11,On Time,634638
