date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-11-14,03:00 PM,Bracket,South Carolina United ECNL GU17,2,2,Wilmington Hammerheads ECNL GU17,Southeastern Freight Lines Complex,Stadium B,On Time,194395
2020-11-14,03:00 PM,Bracket,CESA ECNL GU17,1,0,NC Fusion ECNL GU17,Mesa Soccer Complex,Field 2,On Time,194396
2020-11-14,04:00 PM,Bracket,Charlotte SA ECNL GU17,2,3,NC Courage ECNL GU17,OrthoCarolina Sportsplex,Field 4,On Time,194393
2020-11-15,11:00 AM,Bracket,CESA ECNL GU17,3,0,Wilmington Hammerheads ECNL GU17,Mesa Soccer Complex,Field 2,On Time,194399
2020-11-15,01:00 PM,Bracket,Charlotte SA ECNL GU17,6,2,NCFC Youth ECNL GU17,OrthoCarolina Sportsplex,Field 5,On Time,194397
2020-11-15,01:00 PM,Bracket,Charlotte Independence ECNL GU17,0,1,NC Courage ECNL GU17,Manchester Meadows,Field 2,On Time,194398
2020-11-15,01:00 PM,Bracket,South Carolina United ECNL GU17,3,3,NC Fusion ECNL GU17,Southeastern Freight Lines Complex,Stadium B,On Time,194400
2020-11-21,09:00 AM,Bracket,Wilmington Hammerheads ECNL GU17,0,3,Charlotte SA ECNL GU17,Cape Fear Regional Soccer Park,Field 4,On Time,194404
2020-11-21,12:00 PM,Bracket,Loudoun Soccer ECNL GU17,2,0,BRYC Elite Academy ECNL GU17,Riverside High School,Stadium,On Time,194392
2020-11-21,01:00 PM,Bracket,NC Fusion ECNL GU17,0,3,Charlotte Independence ECNL GU17,Truist Soccer Complex at Bryan Park,BP 08 Secret,On Time,194405
2020-11-21,01:30 PM,Bracket,CESA ECNL GU17,1,2,NCFC Youth ECNL GU17,CFC,Field 4,On Time,194402
2020-11-21,03:00 PM,Bracket,South Carolina United ECNL GU17,1,4,NC Courage ECNL GU17,Southeastern Freight Lines Complex,Stadium B,On Time,194403
2020-11-22,10:00 AM,Bracket,Wilmington Hammerheads ECNL GU17,0,3,Charlotte Independence ECNL GU17,Cape Fear Regional Soccer Park,Field 4,On Time,194408
2020-11-22,11:00 AM,Bracket,CESA ECNL GU17,1,4,NC Courage ECNL GU17,CFC,Field 4,On Time,194406
2020-11-22,11:00 AM,Bracket,South Carolina United ECNL GU17,4,1,NCFC Youth ECNL GU17,Southeastern Freight Lines Complex,Stadium A,On Time,194407
2020-11-22,01:00 PM,Bracket,NC Fusion ECNL GU17,0,6,Charlotte SA ECNL GU17,Truist Soccer Complex at Bryan Park,BP 07,On Time,194409
2021-02-06,12:00 PM,Bracket,Wilmington Hammerheads ECNL GU17,1,2,NC Courage ECNL GU17,Cape Fear Regional Soccer Park,Field 4,On Time,194380
2021-02-27,11:00 AM,Bracket,VDA ECNL GU17,0,2,Richmond United ECNL GU17,Long Park,Field 6,On Time,194388
2021-03-03,08:15 PM,Bracket,BRYC Elite Academy ECNL GU17,0,3,VDA ECNL GU17,Robinson High School,Upper Turf,On Time,194381
2021-04-10,09:30 AM,Bracket,McLean YSA ECNL GU17,2,0,Loudoun Soccer ECNL GU17,Lewinsville Park,Field 2,On Time,194391
2021-05-22,07:30 PM,Bracket,McLean YSA ECNL GU17,1,5,VDA ECNL GU17,Lewinsville Park,Field 2,On Time,194401
