date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-09-12,10:00 AM,Bracket,Kansas City Athletics ECNL GU16,0,1,SLSG Navy ECNL GU16,Olathe District Activity Complex,Football Field,On Time,172104
2020-09-12,11:00 AM,Bracket,Gretna Elite Academy ECNL GU16,3,2,SLSG White ECNL GU16,College Boulevard Athletic Complex,Field 1,On Time,172105
2020-09-12,11:00 AM,Bracket,FC Wisconsin ECNL GU16,1,0,Michigan Hawks Magic ECNL GU16,FC Wisconsin Soccer Park,Field 1 - Val Olla Field,On Time,172106
2020-09-12,11:00 AM,Bracket,Eclipse Select SC North ECNL GU16,4,1,Vardar ECNL GU16,FC Wisconsin Soccer Park,Field 2 - Hegarty Field,On Time,172107
2020-09-13,11:00 AM,Bracket,Gretna Elite Academy ECNL GU16,0,4,SLSG Navy ECNL GU16,College Boulevard Athletic Complex,Field 1,On Time,172109
2020-09-13,11:00 AM,Bracket,FC Wisconsin ECNL GU16,3,0,Vardar ECNL GU16,FC Wisconsin Soccer Park,Field 1 - Val Olla Field,On Time,172110
2020-09-13,01:00 PM,Bracket,Kansas City Athletics ECNL GU16,2,0,SLSG White ECNL GU16,College Boulevard Activity Complex,Football Field,On Time,172108
2020-09-13,01:00 PM,Bracket,Eclipse Select SC North ECNL GU16,0,2,Michigan Hawks Magic ECNL GU16,FC Wisconsin Soccer Park,Field 2 - Hegarty Field,On Time,172111
2020-09-19,02:00 PM,Bracket,Vardar ECNL GU16,0,8,Michigan Hawks ECNL GU16,Oakland University,Field 1,On Time,172113
2020-09-19,03:00 PM,Bracket,Michigan Hawks Magic ECNL GU16,0,0,Eclipse Select SC ECNL GU16,,,On Time,172112
2020-09-20,03:00 PM,Bracket,Vardar ECNL GU16,0,2,Eclipse Select SC ECNL GU16,The Plex,Field 8,On Time,172114
2020-10-03,02:00 PM,Bracket,Michigan Hawks ECNL GU16,2,0,Michigan Hawks Magic ECNL GU16,Schoolcraft Turf,SC Turf,On Time,172103
2020-10-10,11:00 AM,Bracket,SLSG Navy ECNL GU16,3,3,Michigan Hawks ECNL GU16,Grand Park Sports Campus,Field 2,On Time,172116
2020-10-10,11:00 AM,Bracket,Kansas City Athletics ECNL GU16,4,2,Vardar ECNL GU16,Indiana Elite FC Soccer Complex,Field 1,On Time,172120
2020-10-10,11:00 AM,Bracket,SLSG White ECNL GU16,2,0,Michigan Hawks Magic ECNL GU16,Grand Park Sports Campus,Field 3,On Time,172122
2020-10-10,11:00 AM,Bracket,Gretna Elite Academy ECNL GU16,3,0,FC Wisconsin ECNL GU16,Indiana Elite FC Soccer Complex,Field 3,On Time,172147
2020-10-11,10:15 AM,Bracket,Michigan Hawks ECNL GU16,1,0,SLSG White ECNL GU16,Grand Park Sports Campus,Field 2,On Time,172125
2020-10-11,10:15 AM,Bracket,Michigan Hawks Magic ECNL GU16,0,2,SLSG Navy ECNL GU16,Grand Park Sports Campus,Field 3,On Time,172131
2020-10-11,10:15 AM,Bracket,Vardar ECNL GU16,0,2,Gretna Elite Academy ECNL GU16,Indiana Elite Soccer Complex,Field 1,On Time,172133
2020-10-11,10:15 AM,Bracket,FC Wisconsin ECNL GU16,1,2,Kansas City Athletics ECNL GU16,Indiana Elite FC Soccer Complex,Field 3,On Time,172148
2020-10-24,10:45 AM,Bracket,SLSG White ECNL GU16,3,1,Eclipse Select SC North ECNL GU16,Trinity Sports Park,Field 1,On Time,172136
