date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-09-19,10:00 AM,Bracket,Gretna Elite Academy ECNL GU13,0,7,Minnesota Thunder ECNL GU13,Papillion Landing ,#1 Turf,On Time,172313
2020-09-26,09:00 AM,Bracket,Kansas City Athletics ECNL GU13,1,1,Minnesota Thunder ECNL GU13,Olathe District Activity Complex,Soccer Field,On Time,172314
2020-10-03,09:00 AM,Bracket,Minnesota Thunder ECNL GU13,1,0,Gretna Elite Academy ECNL GU13,Academy of Holy Angels,South Turf 1 (11v11),On Time,172316
2020-10-24,09:00 AM,Bracket,SLSG White ECNL GU13,0,2,Eclipse Select SC North ECNL GU13,Trinity Sports Park,Field 1,On Time,172326
2020-10-31,01:00 PM,Bracket,SLSG White ECNL GU13,6,0,Gretna Elite Academy ECNL GU13,"The TBK Bank Sports Complex, LLC",Field 1,On Time,172318
2020-11-01,08:30 AM,Bracket,Gretna Elite Academy ECNL GU13,0,5,SLSG Navy ECNL GU13,"The TBK Bank Sports Complex, LLC",Field 7,On Time,172322
2020-11-01,10:15 AM,Bracket,FC Wisconsin ECNL GU13,0,1,SLSG White ECNL GU13,"The TBK Bank Sports Complex, LLC",Field 2,On Time,172317
2020-11-01,10:15 AM,Bracket,Michigan Hawks ECNL GU13,1,0,Kansas City Athletics ECNL GU13,"The TBK Bank Sports Complex, LLC",Field 1,On Time,172344
2020-11-21,06:30 PM,Bracket,SLSG White ECNL GU13,1,1,Eclipse Select SC ECNL GU13,MO RUSH Sports Park,Field 1,On Time,172334
2020-12-12,12:00 PM,Bracket,SLSG Navy ECNL GU13,1,1,Kansas City Athletics ECNL GU13,MO RUSH Sports Park,Field 3,On Time,172319
2020-12-13,10:15 AM,Bracket,SLSG White ECNL GU13,1,1,Kansas City Athletics ECNL GU13,Missouri Rush Sports Park,Field 3,On Time,172321
2021-01-31,08:00 AM,Bracket,Minnesota Thunder ECNL GU13,1,1,Kansas City Athletics ECNL GU13,Academy of Holy Angels,South Turf 1 (11v11),On Time,172337
2021-03-27,08:00 AM,Bracket,SLSG Navy ECNL GU13,1,0,FC Wisconsin ECNL GU13,MO RUSH Sports Park,Field 1,On Time,172329
