date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-08-22,01:00 PM,Bracket,Concorde Fire Platinum ECNL GU17,4,0,Concorde Fire Premier ECNL GU17,Georgia Soccer Park,Field 1,On Time,169011
2020-08-22,04:00 PM,Bracket,GSA ECNL GU17,3,4,Alabama FC ECNL GU17,GSA South,Spencer,On Time,169012
2020-08-23,10:00 AM,Bracket,Concorde Fire Platinum ECNL GU17,8,0,Alabama FC ECNL GU17,Georgia Soccer Park,Field 1,On Time,169015
2020-08-23,04:00 PM,Bracket,GSA ECNL GU17,2,1,Concorde Fire Premier ECNL GU17,GSA South,Spencer,On Time,169016
2020-08-30,11:00 AM,Bracket,United Futbol Academy ECNL GU17,3,0,Atlanta Fire United ECNL GU17,Fowler Park,Field 6,On Time,173982
2020-09-12,03:00 PM,Bracket,Concorde Fire Premier ECNL GU17,0,1,GSA ECNL GU17,Georgia Soccer Park,Field 4,On Time,169018
2020-09-12,04:00 PM,Bracket,Alabama FC ECNL GU17,0,2,Concorde Fire Platinum ECNL GU17,Dunnavant Valley Fields (DVF),Field #1,On Time,169017
2020-09-13,01:00 PM,Bracket,Concorde Fire Premier ECNL GU17,1,8,Concorde Fire Platinum ECNL GU17,Georgia Soccer Park,Field 4,On Time,169019
2020-09-13,04:00 PM,Bracket,Alabama FC ECNL GU17,1,3,GSA ECNL GU17,Dunnavant Valley Fields (DVF),Field #1,On Time,169020
2020-09-19,10:00 AM,Bracket,Florida Elite SA ECNL GU17,0,6,United Futbol Academy ECNL GU17,Veterans Park,Field 1,On Time,169021
2020-09-19,10:30 AM,Bracket,Jacksonville FC ECNL GU17,1,3,Atlanta Fire United ECNL GU17,Patton Park,Field 3,On Time,169022
2020-09-19,11:00 AM,Bracket,GSA ECNL GU17,2,3,Sunrise Prime FC ECNL GU17,Silverbacks Park,Stadium Field,On Time,169025
2020-09-20,10:00 AM,Bracket,Florida Elite SA ECNL GU17,1,3,Atlanta Fire United ECNL GU17,Veterans Park,Field 1,On Time,169027
2020-09-20,11:00 AM,Bracket,Jacksonville FC ECNL GU17,1,6,United Futbol Academy ECNL GU17,Patton Park,Field 3,On Time,169026
2020-09-20,11:00 AM,Bracket,Concorde Fire Platinum ECNL GU17,4,1,Sunrise Prime FC ECNL GU17,Georgia Soccer Park,Field 3,On Time,169029
2020-09-26,10:00 AM,Bracket,Concorde Fire Premier ECNL GU17,3,1,Jacksonville FC ECNL GU17,Georgia Soccer Park,Field 3,On Time,169031
2020-09-26,11:00 AM,Bracket,Alabama FC ECNL GU17,2,2,Florida Elite SA ECNL GU17,Dunnavant Valley Fields (DVF),Field # 5,On Time,169030
2020-09-26,01:00 PM,Bracket,Atlanta Fire United ECNL GU17,2,1,Florida Krush ECNL GU17,Pinecrest Academy,Grass,On Time,169032
2020-09-26,01:00 PM,Bracket,United Futbol Academy ECNL GU17,2,0,Orlando City ECNL GU17,Fowler Park,Field 6,On Time,169033
2020-09-27,09:00 AM,Bracket,Concorde Fire Premier ECNL GU17,2,3,Florida Elite SA ECNL GU17,Georgia Soccer Park,Field 5,On Time,169035
2020-09-27,11:00 AM,Bracket,Alabama FC ECNL GU17,4,3,Jacksonville FC ECNL GU17,Dunnavant Valley Fields (DVF),Field # 5,On Time,169034
2020-09-27,01:00 PM,Bracket,United Futbol Academy ECNL GU17,4,1,Florida Krush ECNL GU17,Fowler Park,Field 6,On Time,169036
2020-09-27,01:00 PM,Bracket,Atlanta Fire United ECNL GU17,3,2,Orlando City ECNL GU17,Pinecrest Academy,Grass,On Time,169037
2020-10-03,TBD,Bracket,Orlando City ECNL GU17,0,1,GSA ECNL GU17,,,On Time,168943
2020-10-03,11:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU17,2,0,Concorde Fire Premier ECNL GU17,Waters Sportsplex,Field 2,On Time,168944
2020-10-03,01:00 PM,Bracket,Sunrise Prime FC ECNL GU17,2,5,Alabama FC ECNL GU17,Max K. Rodes Park,Field 4,On Time,168945
2020-10-03,01:00 PM,Bracket,Atlanta Fire United ECNL GU17,1,3,United Futbol Academy ECNL GU17,Pinecrest Academy,Turf,On Time,168946
