date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-09-13,09:00 AM,Bracket,Concorde Fire Premier ECNL GU13,1,2,Concorde Fire Platinum ECNL GU13,Georgia Soccer Park,Field 2,On Time,168561
2020-09-19,08:00 AM,Bracket,Florida Elite SA ECNL GU13,4,0,United Futbol Academy ECNL GU13,Veterans Park,Field 2,On Time,168532
2020-09-19,08:30 AM,Bracket,Jacksonville FC ECNL GU13,2,0,Atlanta Fire United ECNL GU13,Patton Park,Field 2,On Time,168533
2020-09-19,01:00 PM,Bracket,GSA ECNL GU13,1,0,Sunrise Prime FC ECNL GU13,Silverbacks Park,Renegade Field,On Time,168536
2020-09-20,08:00 AM,Bracket,Florida Elite SA ECNL GU13,1,0,Atlanta Fire United ECNL GU13,Veterans Park,Field 2,On Time,168538
2020-09-20,09:00 AM,Bracket,Jacksonville FC ECNL GU13,1,3,United Futbol Academy ECNL GU13,Patton Park,Field 2,On Time,168537
2020-09-20,09:00 AM,Bracket,Concorde Fire Platinum ECNL GU13,3,0,Sunrise Prime FC ECNL GU13,Georgia Soccer Park,Field 3,On Time,168540
2020-09-26,09:00 AM,Bracket,Alabama FC ECNL GU13,1,0,Florida Elite SA ECNL GU13,Dunnavant Valley Fields (DVF),Field #1,On Time,168541
2020-09-26,09:00 AM,Bracket,Atlanta Fire United ECNL GU13,0,0,Florida Krush ECNL GU13,Pinecrest Academy,Turf,On Time,168543
2020-09-26,01:00 PM,Bracket,United Futbol Academy ECNL GU13,2,2,Orlando City ECNL GU13,Fowler Park,Field 7,On Time,168544
2020-09-26,04:00 PM,Bracket,Concorde Fire Premier ECNL GU13,2,1,Jacksonville FC ECNL GU13,Georgia Soccer Park,Field 3,On Time,168542
2020-09-27,09:00 AM,Bracket,Alabama FC ECNL GU13,1,0,Jacksonville FC ECNL GU13,Dunnavant Valley Fields (DVF),Field #1,On Time,168545
2020-09-27,09:00 AM,Bracket,Concorde Fire Premier ECNL GU13,2,1,Florida Elite SA ECNL GU13,Georgia Soccer Park,Field 3,On Time,168546
2020-09-27,09:00 AM,Bracket,United Futbol Academy ECNL GU13,1,4,Florida Krush ECNL GU13,Fowler Park,Field 6,On Time,168547
2020-09-27,09:00 AM,Bracket,Atlanta Fire United ECNL GU13,1,0,Orlando City ECNL GU13,Pinecrest Academy,Turf,On Time,168548
2020-10-03,09:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU13,1,6,Concorde Fire Premier ECNL GU13,Waters Sportsplex,Field 1,On Time,168454
2020-10-03,09:00 AM,Bracket,Sunrise Prime FC ECNL GU13,1,2,Alabama FC ECNL GU13,Max K. Rodes Park,Field 3,On Time,168455
2020-10-03,02:00 PM,Bracket,Florida Krush ECNL GU13,0,4,Concorde Fire Platinum ECNL GU13,Central Winds,Field B,On Time,168452
2020-10-04,09:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU13,1,4,Alabama FC ECNL GU13,Waters Sportsplex,Field 1,On Time,168464
2020-10-04,09:00 AM,Bracket,Sunrise Prime FC ECNL GU13,0,1,Concorde Fire Premier ECNL GU13,Max K. Rodes Park,Field 3,On Time,168465
2020-10-04,11:00 AM,Bracket,Florida Krush ECNL GU13,0,5,GSA ECNL GU13,Central Winds,Field B,On Time,168462
2020-10-10,11:00 AM,Bracket,Concorde Fire Platinum ECNL GU13,8,0,Tampa Bay United Rowdies ECNL GU13,Georgia Soccer Park,Field 2,On Time,168535
2020-10-11,01:00 PM,Bracket,GSA ECNL GU13,4,0,Tampa Bay United Rowdies ECNL GU13,Rabbit Hill Park,Field 2,On Time,168539
2020-10-17,09:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU13,1,1,United Futbol Academy ECNL GU13,Waters Sportsplex,Field 1,On Time,168553
2020-10-17,10:00 AM,Bracket,Concorde Fire Premier ECNL GU13,3,2,Orlando City ECNL GU13,Georgia Soccer Park,Field 3,On Time,168443
2020-10-17,11:00 AM,Bracket,Sunrise Prime FC ECNL GU13,3,0,Atlanta Fire United ECNL GU13,Chapel Trail Park,CTSP 3,On Time,168554
2020-10-17,01:00 PM,Bracket,Alabama FC ECNL GU13,3,2,Florida Krush ECNL GU13,Dunnavant Valley Fields (DVF),Field #1,On Time,168442
2020-10-18,09:00 AM,Bracket,Concorde Fire Premier ECNL GU13,0,0,Florida Krush ECNL GU13,Georgia Soccer Park,Field 5,On Time,168448
2020-10-18,09:00 AM,Bracket,Alabama FC ECNL GU13,3,0,Orlando City ECNL GU13,Dunnavant Valley Fields (DVF),Field #1,On Time,168449
2020-10-18,09:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU13,0,0,Atlanta Fire United ECNL GU13,Waters Sportsplex,Field 1,On Time,168559
2020-10-18,09:00 AM,Bracket,Sunrise Prime FC ECNL GU13,3,0,United Futbol Academy ECNL GU13,Chapel Trail Park,CTSP 3,On Time,168560
2020-10-25,08:00 AM,Bracket,Florida Elite SA ECNL GU13,1,1,Jacksonville FC ECNL GU13,Veterans Park,Field 2,On Time,168527
2020-10-25,09:00 AM,Group Play,Concorde Fire Premier ECNL GU13,0,1,Alabama FC ECNL GU13,Georgia Soccer Park,Field 4,On Time,214984
2020-10-31,10:30 AM,Bracket,Jacksonville FC ECNL GU13,2,1,Orlando City ECNL GU13,Patton Park,Field 2,On Time,168482
2020-10-31,03:00 PM,Bracket,Florida Elite SA ECNL GU13,1,1,Florida Krush ECNL GU13,Veterans Park,Field 2,On Time,168481
2020-11-01,11:00 AM,Bracket,Jacksonville FC ECNL GU13,1,0,Florida Krush ECNL GU13,Patton Park,Field 2,On Time,168487
2020-11-01,01:00 PM,Bracket,Florida Elite SA ECNL GU13,4,0,Orlando City ECNL GU13,Veterans Park,Field 2,On Time,168486
2020-11-14,09:00 AM,Bracket,Orlando City ECNL GU13,0,4,GSA ECNL GU13,Seminole,Field 1,On Time,168453
2020-11-15,09:00 AM,Bracket,Orlando City ECNL GU13,0,7,Concorde Fire Platinum ECNL GU13,Seminole,Field 1,On Time,168463
2020-11-21,09:00 AM,Bracket,Concorde Fire Platinum ECNL GU13,9,1,United Futbol Academy ECNL GU13,Georgia Soccer Park,Field 4,On Time,168472
2020-11-21,01:00 PM,Bracket,Alabama FC ECNL GU13,1,0,Concorde Fire Premier ECNL GU13,Dunnavant Valley Fields (DVF),Field # 5,On Time,168474
2020-11-21,03:00 PM,Bracket,GSA ECNL GU13,2,0,Atlanta Fire United ECNL GU13,GSA South,Schrader,On Time,168473
2020-11-22,11:00 AM,Bracket,Concorde Fire Platinum ECNL GU13,5,0,Atlanta Fire United ECNL GU13,Georgia Soccer Park,Field 4,On Time,168475
2020-11-22,03:00 PM,Bracket,GSA ECNL GU13,4,0,United Futbol Academy ECNL GU13,GSA South,Schrader,On Time,168476
2021-03-06,10:00 AM,Bracket,Florida Elite SA ECNL GU13,0,1,GSA ECNL GU13,Veterans Park,Field 2,On Time,168444
2021-03-06,10:30 AM,Bracket,Jacksonville FC ECNL GU13,2,3,Concorde Fire Platinum ECNL GU13,Patton Park,Field 2,On Time,200502
2021-03-07,09:00 AM,Bracket,Florida Elite SA ECNL GU13,0,1,Concorde Fire Platinum ECNL GU13,Veterans Park,Field 1,On Time,168450
2021-03-07,09:00 AM,Bracket,Jacksonville FC ECNL GU13,0,3,GSA ECNL GU13,Davis Park,Field 8,On Time,168451
2021-03-13,09:00 AM,Bracket,Sunrise Prime FC ECNL GU13,0,3,Jacksonville FC ECNL GU13,Chapel Trail Park,CTSP 3,On Time,168478
2021-03-13,11:00 AM,Bracket,Florida Krush ECNL GU13,0,0,Orlando City ECNL GU13,East Orange District Park,Field 2,On Time,168534
2021-03-14,09:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU13,0,2,Jacksonville FC ECNL GU13,Waters Sportsplex,Field 1,On Time,168480
2021-03-20,09:00 AM,Bracket,United Futbol Academy ECNL GU13,1,4,Atlanta Fire United ECNL GU13,Fowler Park,Field 7,On Time,168485
2021-03-20,01:00 PM,Bracket,Alabama FC ECNL GU13,3,2,GSA ECNL GU13,Dunnavant Valley Fields (DVF),Field #1,On Time,168484
2021-03-20,04:00 PM,Bracket,Concorde Fire Premier ECNL GU13,0,0,Concorde Fire Platinum ECNL GU13,Georgia Soccer Park,Field 4,On Time,168483
2021-03-21,12:00 PM,Bracket,Alabama FC ECNL GU13,1,0,Concorde Fire Platinum ECNL GU13,Dunnavant Valley Fields (DVF),Field #1,On Time,168488
2021-03-21,02:00 PM,Bracket,Concorde Fire Premier ECNL GU13,0,0,GSA ECNL GU13,Georgia Soccer Park,Field 4,On Time,168489
2021-03-27,09:00 AM,Bracket,Atlanta Fire United ECNL GU13,1,1,Concorde Fire Premier ECNL GU13,Pinecrest Academy,Turf,On Time,168493
2021-03-27,11:00 AM,Bracket,Orlando City ECNL GU13,1,1,Florida Elite SA ECNL GU13,Seminole,Field 2,On Time,168490
2021-03-27,03:00 PM,Bracket,United Futbol Academy ECNL GU13,1,1,Alabama FC ECNL GU13,Fowler Park,Field 7,On Time,168492
2021-03-27,05:00 PM,Bracket,Florida Krush ECNL GU13,1,2,Jacksonville FC ECNL GU13,Central Winds,Field B,On Time,168491
2021-03-28,09:00 AM,Bracket,Sunrise Prime FC ECNL GU13,0,3,Tampa Bay United Rowdies ECNL GU13,Chapel Trail Park,CTSP 3,On Time,168496
2021-03-28,09:00 AM,Bracket,Concorde Fire Platinum ECNL GU13,1,2,GSA ECNL GU13,Georgia Soccer Park,Field 4,On Time,168497
2021-03-28,09:00 AM,Bracket,Atlanta Fire United ECNL GU13,2,0,Alabama FC ECNL GU13,Pinecrest Academy,Turf,On Time,168499
2021-03-28,09:30 AM,Bracket,Orlando City ECNL GU13,0,2,Jacksonville FC ECNL GU13,Seminole,Field 1,On Time,168495
2021-03-28,01:00 PM,Bracket,Florida Krush ECNL GU13,1,2,Florida Elite SA ECNL GU13,Central Winds,Field B,On Time,168494
2021-03-28,05:00 PM,Bracket,United Futbol Academy ECNL GU13,0,2,Concorde Fire Premier ECNL GU13,Fowler Park,Field 7,On Time,168498
2021-04-17,09:00 AM,Bracket,Florida Elite SA ECNL GU13,1,0,Sunrise Prime FC ECNL GU13,Veterans Park,Field 2,On Time,168501
2021-04-17,12:30 PM,Bracket,Jacksonville FC ECNL GU13,1,1,Tampa Bay United Rowdies ECNL GU13,Patton Park,Field 2,On Time,168502
2021-04-17,01:00 PM,Bracket,Orlando City ECNL GU13,2,1,Florida Krush ECNL GU13,Seminole,Field 2,On Time,168503
2021-04-17,01:00 PM,Bracket,GSA ECNL GU13,1,4,Alabama FC ECNL GU13,GSA South,Spencer,On Time,168504
2021-04-18,08:00 AM,Bracket,Florida Elite SA ECNL GU13,2,0,Tampa Bay United Rowdies ECNL GU13,Veterans Park,Field 2,On Time,168505
2021-04-18,09:00 AM,Bracket,Atlanta Fire United ECNL GU13,2,0,United Futbol Academy ECNL GU13,Pinecrest Academy,Turf,On Time,168509
2021-04-18,11:00 AM,Bracket,Jacksonville FC ECNL GU13,2,3,Sunrise Prime FC ECNL GU13,Patton Park,Field 3,On Time,168506
2021-04-18,11:00 AM,Bracket,GSA ECNL GU13,3,2,Concorde Fire Premier ECNL GU13,GSA South,Schrader,On Time,168508
2021-04-24,09:30 AM,Bracket,Orlando City ECNL GU13,0,2,Sunrise Prime FC ECNL GU13,Seminole,Field 1,On Time,168511
2021-04-24,03:00 PM,Bracket,Florida Krush ECNL GU13,3,2,Tampa Bay United Rowdies ECNL GU13,Central Winds,Field A,On Time,168510
2021-04-25,09:00 AM,Bracket,Orlando City ECNL GU13,4,1,Tampa Bay United Rowdies ECNL GU13,Seminole,Field 1,On Time,168513
2021-04-25,01:00 PM,Bracket,Florida Krush ECNL GU13,0,1,Sunrise Prime FC ECNL GU13,Central Winds,Field B,On Time,168512
2021-05-01,09:00 AM,Bracket,Atlanta Fire United ECNL GU13,0,4,Concorde Fire Platinum ECNL GU13,Pinecrest Academy,Turf,On Time,168514
2021-05-01,09:00 AM,Bracket,United Futbol Academy ECNL GU13,1,4,GSA ECNL GU13,Fowler Park,Field 7,On Time,168515
2021-05-02,09:00 AM,Bracket,Atlanta Fire United ECNL GU13,0,5,GSA ECNL GU13,Pinecrest Academy,Turf,On Time,168525
2021-05-02,09:00 AM,Bracket,United Futbol Academy ECNL GU13,0,8,Concorde Fire Platinum ECNL GU13,Fowler Park,Field 7,On Time,168526
2021-05-02,09:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU13,3,3,Sunrise Prime FC ECNL GU13,Waters Sportsplex,Field 1,On Time,173985
2021-05-15,09:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU13,0,2,Orlando City ECNL GU13,Waters Sportsplex,Field 1,On Time,168517
2021-05-15,10:00 AM,Bracket,Sunrise Prime FC ECNL GU13,1,1,Florida Krush ECNL GU13,Chapel Trail Park,CTSP 3,On Time,168516
2021-05-15,12:00 PM,Bracket,Alabama FC ECNL GU13,4,0,Atlanta Fire United ECNL GU13,Dunnavant Valley Fields (DVF),Field #1,On Time,168518
2021-05-15,02:00 PM,Bracket,Concorde Fire Premier ECNL GU13,4,1,United Futbol Academy ECNL GU13,Georgia Soccer Park,Field 4,On Time,168519
2021-05-16,09:00 AM,Bracket,Sunrise Prime FC ECNL GU13,2,1,Orlando City ECNL GU13,Chapel Trail Park,CTSP 3,On Time,168520
2021-05-16,09:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU13,0,3,Florida Krush ECNL GU13,Waters Sportsplex,Field 3,On Time,168521
2021-05-16,11:00 AM,Bracket,GSA ECNL GU13,1,5,Concorde Fire Platinum ECNL GU13,GSA South,Schrader,On Time,168524
2021-05-16,12:00 PM,Bracket,Alabama FC ECNL GU13,7,0,United Futbol Academy ECNL GU13,Dunnavant Valley Fields (DVF),Field #1,On Time,168522
2021-05-16,04:00 PM,Bracket,Concorde Fire Premier ECNL GU13,6,0,Atlanta Fire United ECNL GU13,Georgia Soccer Park,Field 4,On Time,168523
2021-05-22,09:00 AM,Bracket,Tampa Bay United Rowdies ECNL GU13,1,1,Florida Elite SA ECNL GU13,Waters Sportsplex,Field 2,On Time,168477
2021-05-22,02:00 PM,Bracket,Concorde Fire Platinum ECNL GU13,3,1,Alabama FC ECNL GU13,Georgia Soccer Park,Field 4,On Time,168507
2021-05-23,09:00 AM,Bracket,Sunrise Prime FC ECNL GU13,1,0,Florida Elite SA ECNL GU13,Chapel Trail Park,CTSP 4,On Time,168479
2021-06-03,06:00 PM,Bracket,Jacksonville FC ECNL GU13,,,Florida Elite SA ECNL GU13,Patton Park,Field 12,On Time,168500
