rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,PDA Blue ECNL GU14,PDA Blue (North),1967,15,15,0,0,45,3.0,72,4,68
2,Match Fit Academy ECNL GU14,Match Fit Surf,34504,14,9,3,2,29,2.07,30,11,19
3,Bethesda SC ECNL GU14,Bethesda SC,35273,14,9,5,0,27,1.93,34,17,17
4,Penn Fusion ECNL GU14,No Club Selection,44736,15,8,6,1,25,1.67,27,16,11
5,PDA South ECNL GU14,PDA South,1840,16,6,7,3,21,1.31,23,28,-5
6,FC Delco ECNL GU14,FC DELCO,12575,16,7,9,0,21,1.31,19,26,-7
7,Maryland United ECNL GU14,No Club Selection,35283,14,5,6,3,18,1.29,20,23,-3
8,FC Bucks ECNL GU14,HEX FC,33878,16,4,11,1,13,0.81,23,48,-25
9,Pipeline SC ECNL GU14,Pipeline SC,45828,16,0,16,0,0,0.0,5,80,-75
