date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2021-02-06,07:00 PM,Bracket,FC Delco ECNL GU16,0,3,FC Bucks ECNL GU16,Proving Grounds,2,On Time,173732
2021-02-27,02:30 PM,Bracket,Pipeline SC ECNL GU16,0,0,Bethesda SC ECNL GU16,Mercy High School,Field 1,On Time,173709
2021-02-28,03:15 PM,Bracket,FC Delco ECNL GU16,0,1,Maryland United ECNL GU16,Delaware Sports Turf Complex,Field 2,On Time,173712
2021-03-06,02:00 PM,Bracket,PDA Blue ECNL GU16,7,0,PDA South ECNL GU16,PDA Main Complex,Field 5,On Time,173717
2021-03-06,02:30 PM,Bracket,Penn Fusion ECNL GU16,2,1,FC Bucks ECNL GU16,USTC,Zach Steffen Field,On Time,173735
2021-03-07,12:00 PM,Bracket,Match Fit Academy ECNL GU16,5,1,PDA South ECNL GU16,Morris Catholic High School,Field 2 Lower,On Time,173714
2021-03-07,01:30 PM,Bracket,FC Delco ECNL GU16,0,2,Pipeline SC ECNL GU16,Proving Grounds,1,On Time,173719
2021-03-13,01:30 PM,Bracket,Penn Fusion ECNL GU16,2,1,FC Delco ECNL GU16,USTC,Zach Steffen Field,On Time,173722
2021-03-13,04:00 PM,Bracket,PDA Blue ECNL GU16,4,0,Match Fit Academy ECNL GU16,PDA Main Complex,Field 5,On Time,173721
2021-03-20,12:00 PM,Bracket,PDA Blue ECNL GU16,2,1,Penn Fusion ECNL GU16,PDA Main Complex,Field 5,On Time,173701
2021-03-20,12:00 PM,Bracket,Match Fit Academy ECNL GU16,5,0,FC Delco ECNL GU16,Morris Catholic High School,Field 2 Lower,On Time,173702
2021-03-20,04:00 PM,Bracket,PDA South ECNL GU16,1,4,FC Bucks ECNL GU16,Westampton Sports Complex,Field 2,On Time,173723
2021-03-21,12:00 PM,Bracket,PDA Blue ECNL GU16,4,0,FC Delco ECNL GU16,PDA Main Complex,Field 5,On Time,173705
2021-03-21,12:00 PM,Bracket,Match Fit Academy ECNL GU16,3,0,Penn Fusion ECNL GU16,Morris Catholic High School,Field 2 Lower,On Time,173706
2021-03-27,10:00 AM,Bracket,Bethesda SC ECNL GU16,1,2,PDA Blue ECNL GU16,Walter Johnson High School ,Stadium,On Time,173724
2021-03-27,12:00 PM,Bracket,Match Fit Academy ECNL GU16,1,0,FC Bucks ECNL GU16,Morris Catholic High School,Field 2 Lower,On Time,173718
2021-03-27,12:30 PM,Bracket,Penn Fusion ECNL GU16,1,1,Maryland United ECNL GU16,USTC,Zach Steffen Field,On Time,173725
