rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Bethesda SC ECNL GU15,Bethesda SC,20341,15,12,1,2,38,2.53,40,8,32
2,PDA Blue ECNL GU15,PDA Blue (North),1822,14,11,2,1,34,2.43,35,8,27
3,Penn Fusion ECNL GU15,Penn Fusion Soccer Academy,44735,16,9,5,2,29,1.81,20,16,4
4,FC Bucks ECNL GU15,HEX FC,20344,16,6,6,4,22,1.38,16,16,0
5,FC Delco ECNL GU15,FC DELCO,12576,16,6,6,4,22,1.38,16,22,-6
6,Match Fit Academy ECNL GU15,Match Fit Surf,20347,15,5,6,4,19,1.27,17,25,-8
7,Maryland United ECNL GU15,No Club Selection,20346,14,4,7,3,15,1.07,10,11,-1
8,Pipeline SC ECNL GU15,Pipeline SC,45829,16,2,11,3,9,0.56,10,28,-18
9,PDA South ECNL GU15,PDA South,1841,16,2,13,1,7,0.44,12,42,-30
