date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-09-12,11:30 AM,Bracket,Pipeline SC ECNL GU14,0,9,Maryland United ECNL GU14,Mercy High School,Field 1,On Time,173550
2020-09-12,03:00 PM,Bracket,PDA South ECNL GU14,1,2,FC Delco ECNL GU14,Westampton Sports Complex,Field 2,On Time,173549
2020-09-12,04:00 PM,Bracket,FC Bucks ECNL GU14,1,2,Penn Fusion ECNL GU14,Council Rock North High School,Turf Field,On Time,173548
2020-09-13,02:15 PM,Bracket,FC Bucks ECNL GU14,0,3,FC Delco ECNL GU14,Council Rock North High School,Turf Field,On Time,173553
2020-09-13,03:00 PM,Bracket,PDA South ECNL GU14,1,0,Penn Fusion ECNL GU14,Westampton Sports Complex,Field 2,On Time,173552
2020-09-19,TBD,Bracket,Penn Fusion ECNL GU14,5,1,Pipeline SC ECNL GU14,USTC,Zach Steffen Field,On Time,173555
2020-09-19,10:00 AM,Bracket,PDA Blue ECNL GU14,5,1,Match Fit Academy ECNL GU14,PDA Main Complex,Field 3,On Time,173554
2020-09-19,02:00 PM,Bracket,Bethesda SC ECNL GU14,6,1,FC Bucks ECNL GU14,Walter Johnson High School ,Stadium,On Time,173557
2020-09-20,11:15 AM,Bracket,FC Delco ECNL GU14,2,1,Pipeline SC ECNL GU14,Proving Grounds,3,On Time,173559
2020-09-26,11:15 AM,Bracket,FC Delco ECNL GU14,0,1,Penn Fusion ECNL GU14,Proving Grounds,1,On Time,173560
2020-09-26,03:00 PM,Bracket,PDA South ECNL GU14,0,2,FC Bucks ECNL GU14,Westampton Sports Complex,Field 2,On Time,173561
2020-10-03,10:00 AM,Bracket,Bethesda SC ECNL GU14,0,2,PDA South ECNL GU14,Walter Johnson High School ,Stadium,On Time,173565
2020-10-03,12:00 PM,Bracket,Maryland United ECNL GU14,0,5,PDA Blue ECNL GU14,Indian Creek,Field 1,On Time,173563
2020-10-03,12:00 PM,Bracket,Pipeline SC ECNL GU14,0,2,Match Fit Academy ECNL GU14,Mercy High School,Field 1,On Time,173564
2020-10-04,12:00 PM,Bracket,Pipeline SC ECNL GU14,0,9,PDA Blue ECNL GU14,Mercy High School,Field 1,On Time,173567
2020-10-17,10:00 AM,Bracket,PDA Blue ECNL GU14,5,0,PDA South ECNL GU14,PDA Main Complex,Field 3,On Time,173569
2020-10-17,11:00 AM,Bracket,Match Fit Academy ECNL GU14,4,0,FC Bucks ECNL GU14,Morris Catholic High School,Field 2 Lower,On Time,173568
2020-10-17,01:00 PM,Bracket,Penn Fusion ECNL GU14,3,0,Bethesda SC ECNL GU14,Penn Fusion Kildare's Turf ,Stadium,On Time,173570
2020-10-18,09:30 AM,Bracket,Penn Fusion ECNL GU14,1,1,Maryland United ECNL GU14,Penn Fusion Kildare's Turf ,Stadium,On Time,173558
2020-10-18,10:00 AM,Bracket,PDA Blue ECNL GU14,6,0,FC Bucks ECNL GU14,Morningside Farm,Field 11,On Time,173572
2020-10-18,12:00 PM,Bracket,Match Fit Academy ECNL GU14,1,1,PDA South ECNL GU14,Morris Catholic High School,Field 2 Lower,On Time,173571
2020-10-18,03:00 PM,Bracket,FC Delco ECNL GU14,1,4,Bethesda SC ECNL GU14,Proving Grounds,2,On Time,173573
2020-10-24,TBD,Bracket,Penn Fusion ECNL GU14,0,2,PDA Blue ECNL GU14,USTC,Zach Steffen Field,On Time,173574
2020-10-24,11:15 AM,Bracket,FC Delco ECNL GU14,1,3,Match Fit Academy ECNL GU14,Proving Grounds,2,On Time,173575
2020-10-25,TBD,Bracket,Penn Fusion ECNL GU14,0,2,Match Fit Academy ECNL GU14,USTC,Zach Steffen Field,On Time,173576
2020-10-25,10:30 AM,Bracket,Pipeline SC ECNL GU14,0,5,Bethesda SC ECNL GU14,Mercy High School,Field 1,On Time,173578
