date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2022-06-23,05:00 PM,Bracket,KC Scott Gallagher RL GU14,1,5,SLAMMERS FC RL GU14,60 Acres Park,Field #20,On Time,337914
2022-06-23,05:00 PM,Bracket,Stanislaus United SC - SUSC 08G ECNL-RL,4,0,Washington Premier RL GU14,60 Acres Park,Field #15,On Time,337915
2022-06-23,06:00 PM,Bracket,Kings Hammer SC RL GU14,1,1,Charlotte SA White RL GU14,60 Acres Park,Field #05,On Time,337912
2022-06-23,06:00 PM,Bracket,World Class FC RL GU14,1,2,Pateadores RL GU14,60 Acres Park,Field #10,On Time,337913
2022-06-24,06:30 PM,Bracket,Charlotte SA White RL GU14,0,1,Pateadores RL GU14,60 Acres Park,Field #01,On Time,337916
2022-06-24,06:30 PM,Bracket,Stanislaus United SC - SUSC 08G ECNL-RL,0,1,SLAMMERS FC RL GU14,60 Acres Park,Field #02,On Time,337917
2022-06-24,06:30 PM,Bracket,Kings Hammer SC RL GU14,1,5,World Class FC RL GU14,60 Acres Park,Field #05,On Time,340559
2022-06-24,06:30 PM,Bracket,Washington Premier RL GU14,0,3,KC Scott Gallagher RL GU14,60 Acres Park,Field #07,On Time,340560
2022-06-26,03:00 PM,Bracket,Pateadores RL GU14,2,2,SLAMMERS FC RL GU14,60 Acres Park,Field #15,On Time,337918
2022-06-26,03:00 PM,Bracket,Charlotte SA White RL GU14,0,3,Stanislaus United SC - SUSC 08G ECNL-RL,60 Acres Park,Field #20,On Time,340558
2022-06-26,03:00 PM,Bracket,World Class FC RL GU14,4,3,KC Scott Gallagher RL GU14,60 Acres Park,Field #21,On Time,340561
2022-06-26,03:00 PM,Bracket,Kings Hammer SC RL GU14,0,0,Washington Premier RL GU14,60 Acres Park,Field #22,On Time,340562
