date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2022-06-22,09:00 AM,Bracket,Phoenix Rising ECNL GU17,5,1,Washington Premier ECNL GU17,60 Acres Park,Field #22,On Time,337072
2022-06-22,09:00 AM,Bracket,PacNW SC ECNL GU17,4,2,Del Mar Sharks ECNL GU17,60 Acres Park,Field #24,On Time,337073
2022-06-22,10:00 AM,Bracket,SLSG Green ECNL GU17,2,1,NCFC Youth ECNL GU17,60 Acres Park,Field #01,On Time,337074
2022-06-22,11:00 AM,Bracket,SLAMMERS FC ECNL GU17,3,0,FC Wisconsin ECNL GU17,60 Acres Park,Field #13,On Time,337070
2022-06-22,11:00 AM,Bracket,FC Pride Elite ECNL GU17,2,1,LA Breakers FC - ECNL GU17,60 Acres Park,Field #14,On Time,337071
2022-06-22,02:00 PM,Bracket,South Carolina United ECNL GU17,3,4,LAFC So Cal ECNL GU17,60 Acres Park,Field #05,On Time,337076
2022-06-22,02:00 PM,Bracket,San Juan SC ECNL GU17,3,0,Atlanta Fire United ECNL G2004/05,60 Acres Park,Field #04,On Time,337077
2022-06-22,05:00 PM,Bracket,Gretna Elite Academy ECNL GU17,0,0,Boise Thorns FC ECNL GU17,60 Acres Park,Field #24,On Time,337075
2022-06-23,09:00 AM,Bracket,Phoenix Rising ECNL GU17,3,0,PacNW SC ECNL GU17,60 Acres Park,Field #15,On Time,337079
2022-06-23,09:00 AM,Bracket,Washington Premier ECNL GU17,0,1,Del Mar Sharks ECNL GU17,60 Acres Park,Field #16,On Time,338268
2022-06-23,04:00 PM,Bracket,SLAMMERS FC ECNL GU17,6,0,FC Pride Elite ECNL GU17,60 Acres Park,Field #10,On Time,337078
2022-06-23,05:00 PM,Bracket,SLSG Green ECNL GU17,1,2,Boise Thorns FC ECNL GU17,60 Acres Park,Field #14,On Time,337080
2022-06-23,05:00 PM,Bracket,LAFC So Cal ECNL GU17,3,1,San Juan SC ECNL GU17,60 Acres Park,Field #13,On Time,337081
2022-06-23,05:00 PM,Bracket,FC Wisconsin ECNL GU17,3,2,LA Breakers FC - ECNL GU17,60 Acres Park,Field #21,On Time,338267
2022-06-23,05:00 PM,Bracket,NCFC Youth ECNL GU17,1,0,Gretna Elite Academy ECNL GU17,60 Acres Park,Field #24,On Time,338269
2022-06-23,05:00 PM,Bracket,South Carolina United ECNL GU17,1,1,Atlanta Fire United ECNL G2004/05,60 Acres Park,Field #22,On Time,338270
2022-06-25,11:00 AM,Bracket,LA Breakers FC - ECNL GU17,3,0,Washington Premier ECNL GU17,60 Acres Park,Field #15,On Time,338273
2022-06-25,11:00 AM,Bracket,Gretna Elite Academy ECNL GU17,3,2,Atlanta Fire United ECNL G2004/05,60 Acres Park,Field #14,On Time,338274
2022-06-25,05:00 PM,Bracket,SLAMMERS FC ECNL GU17,3,3,Phoenix Rising ECNL GU17,60 Acres Park,Field #13,On Time,337082
2022-06-25,05:00 PM,Bracket,Boise Thorns FC ECNL GU17,1,0,LAFC So Cal ECNL GU17,60 Acres Park,Field #14,On Time,337083
2022-06-25,05:00 PM,Bracket,FC Pride Elite ECNL GU17,3,3,PacNW SC ECNL GU17,60 Acres Park,Field #11,On Time,338265
2022-06-25,05:00 PM,Bracket,SLSG Green ECNL GU17,0,1,San Juan SC ECNL GU17,60 Acres Park,Field #12,On Time,338266
2022-06-25,05:00 PM,Bracket,FC Wisconsin ECNL GU17,2,1,Del Mar Sharks ECNL GU17,60 Acres Park,Field #16,On Time,338271
2022-06-25,05:00 PM,Bracket,NCFC Youth ECNL GU17,0,3,South Carolina United ECNL GU17,60 Acres Park,Field #15,On Time,338272
2022-06-27,08:00 AM,Bracket,SLAMMERS FC ECNL GU17,1,3,Boise Thorns FC ECNL GU17,60 Acres Park,Field #02,On Time,337084
