date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2022-06-22,01:00 PM,Bracket,Sporting Iowa ECNL GU17,1,0,Racing Louisville Academy - ECNL GU17,60 Acres Park,Field #24,On Time,337061
2022-06-22,01:00 PM,Bracket,Cleveland Force SC 05G ECNL,0,2,De Anza Force ECNL GU17,60 Acres Park,Field #22,On Time,337062
2022-06-22,03:00 PM,Bracket,Colorado Rapids ECNL GU17,1,1,Charlotte Independence ECNL GU17,60 Acres Park,Field #20,On Time,337055
2022-06-22,03:00 PM,Bracket,FC Stars White ECNL GU17,2,1,Midwest United FC - ECNL GU17,60 Acres Park,Field #21,On Time,337056
2022-06-22,03:00 PM,Bracket,Match Fit Academy ECNL GU17,4,1,FC Prime ECNL GU17,60 Acres Park,Field #22,On Time,337057
2022-06-22,03:00 PM,Bracket,SUSA FC ECNL GU17,1,5,Challenge SC ECNL GU17,60 Acres Park,Field #24,On Time,337058
2022-06-22,05:00 PM,Bracket,Pleasanton RAGE ECNL GU17,0,0,Dallas Texans ECNL GU17,60 Acres Park,Field #21,On Time,337059
2022-06-22,05:00 PM,Bracket,Sting Austin ECNL GU17,4,0,Concorde Fire Premier ECNL GU17,60 Acres Park,Field #20,On Time,337060
2022-06-23,11:00 AM,Bracket,FC Prime ECNL GU17,1,0,SUSA FC ECNL GU17,60 Acres Park,Field #19,On Time,338258
2022-06-23,12:00 PM,Bracket,Match Fit Academy ECNL GU17,1,3,Challenge SC ECNL GU17,60 Acres Park,Field #07,On Time,337064
2022-06-23,01:00 PM,Bracket,Colorado Rapids ECNL GU17,0,1,FC Stars White ECNL GU17,60 Acres Park,Field #20,On Time,337063
2022-06-23,01:00 PM,Bracket,Sporting Iowa ECNL GU17,0,2,De Anza Force ECNL GU17,60 Acres Park,Field #22,On Time,337066
2022-06-23,01:00 PM,Bracket,Charlotte Independence ECNL GU17,2,3,Midwest United FC - ECNL GU17,60 Acres Park,Field #21,On Time,338257
2022-06-23,01:00 PM,Bracket,Racing Louisville Academy - ECNL GU17,4,3,Cleveland Force SC 05G ECNL,60 Acres Park,Field #24,On Time,338260
2022-06-23,02:00 PM,Bracket,Dallas Texans ECNL GU17,2,3,Concorde Fire Premier ECNL GU17,60 Acres Park,Field #04,On Time,338259
2022-06-23,03:00 PM,Bracket,Pleasanton RAGE ECNL GU17,2,3,Sting Austin ECNL GU17,60 Acres Park,Field #22,On Time,337065
2022-06-25,09:00 AM,Bracket,Dallas Texans ECNL GU17,2,2,Cleveland Force SC 05G ECNL,60 Acres Park,Field #24,On Time,338264
2022-06-25,10:00 AM,Bracket,FC Stars White ECNL GU17,4,1,Challenge SC ECNL GU17,60 Acres Park,Field #08,On Time,337067
2022-06-25,10:00 AM,Bracket,Sting Austin ECNL GU17,1,1,De Anza Force ECNL GU17,60 Acres Park,Field #09,On Time,337068
2022-06-25,10:00 AM,Bracket,Concorde Fire Premier ECNL GU17,2,4,Racing Louisville Academy - ECNL GU17,60 Acres Park,Field #10,On Time,338262
2022-06-25,11:00 AM,Bracket,Colorado Rapids ECNL GU17,0,2,Match Fit Academy ECNL GU17,60 Acres Park,Field #13,On Time,338255
2022-06-25,11:00 AM,Bracket,Pleasanton RAGE ECNL GU17,1,3,Sporting Iowa ECNL GU17,60 Acres Park,Field #16,On Time,338256
2022-06-25,11:00 AM,Bracket,Midwest United FC - ECNL GU17,2,0,FC Prime ECNL GU17,60 Acres Park,Field #12,On Time,338261
2022-06-25,11:00 AM,Bracket,Charlotte Independence ECNL GU17,2,4,SUSA FC ECNL GU17,60 Acres Park,Field #11,On Time,338263
2022-06-27,08:00 AM,Bracket,FC Stars White ECNL GU17,0,2,Sting Austin ECNL GU17,60 Acres Park,Field #01,On Time,337069
