date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2022-06-22,08:00 AM,Bracket,Mustang SC ECNL GU16,0,1,Gretna Elite Academy ECNL GU16,60 Acres Park,Field #05,On Time,337823
2022-06-22,08:00 AM,Bracket,LA Breakers FC - ECNL GU16,4,1,De Anza Force ECNL GU16,60 Acres Park,Field #07,On Time,337824
2022-06-22,02:00 PM,Bracket,Maryland United FC ECNL GU16,2,0,Dallas Texans ECNL GU16,60 Acres Park,Field #01,On Time,337825
2022-06-22,02:00 PM,Bracket,Real Colorado National ECNL GU16,1,2,SLSG Green ECNL GU16,60 Acres Park,Field #02,On Time,337826
2022-06-22,04:00 PM,Bracket,Portland Thorns ECNL GU16,3,1,Racing Louisville Academy - ECNL GU16,60 Acres Park,Field #09,On Time,337827
2022-06-22,04:00 PM,Bracket,Tulsa SC 06G ECNL,2,0,Marin FC ECNL GU16,60 Acres Park,Field #10,On Time,337828
2022-06-22,05:00 PM,Bracket,Michigan Hawks ECNL GU16,5,0,NCFC Youth ECNL GU16,60 Acres Park,Field #22,On Time,337829
2022-06-22,06:00 PM,Bracket,Beach FC ECNL GU16,1,1,FC Prime ECNL GU16,60 Acres Park,Field #10,On Time,337830
2022-06-24,09:00 AM,Bracket,Michigan Hawks ECNL GU16,4,6,Beach FC ECNL GU16,60 Acres Park,Field #17,On Time,337816
2022-06-24,09:00 AM,Bracket,Portland Thorns ECNL GU16,4,0,Tulsa SC 06G ECNL,60 Acres Park,Field #22,On Time,337817
2022-06-24,09:00 AM,Bracket,NCFC Youth ECNL GU16,3,2,FC Prime ECNL GU16,60 Acres Park,Field #19,On Time,338214
2022-06-24,09:00 AM,Bracket,Racing Louisville Academy - ECNL GU16,4,5,Marin FC ECNL GU16,60 Acres Park,Field #24,On Time,338218
2022-06-24,10:45 AM,Bracket,SLSG Green ECNL GU16,0,0,Maryland United FC ECNL GU16,60 Acres Park,Field #15,On Time,337818
2022-06-24,10:45 AM,Bracket,LA Breakers FC - ECNL GU16,2,2,Gretna Elite Academy ECNL GU16,60 Acres Park,Field #11,On Time,337819
2022-06-24,10:45 AM,Bracket,Real Colorado National ECNL GU16,0,0,Dallas Texans ECNL GU16,60 Acres Park,Field #16,On Time,338219
2022-06-24,10:45 AM,Bracket,De Anza Force ECNL GU16,0,0,Mustang SC ECNL GU16,60 Acres Park,Field #14,On Time,338220
2022-06-25,03:00 PM,Bracket,Beach FC ECNL GU16,0,0,Portland Thorns ECNL GU16,60 Acres Park,Field #24,On Time,337820
2022-06-25,03:00 PM,Bracket,Michigan Hawks ECNL GU16,0,2,Tulsa SC 06G ECNL,60 Acres Park,Field #20,On Time,338216
2022-06-25,03:00 PM,Bracket,NCFC Youth ECNL GU16,3,0,Marin FC ECNL GU16,60 Acres Park,Field #22,On Time,338221
2022-06-25,03:00 PM,Bracket,FC Prime ECNL GU16,1,1,Racing Louisville Academy - ECNL GU16,60 Acres Park,Field #21,On Time,338223
2022-06-25,04:00 PM,Bracket,SLSG Green ECNL GU16,1,0,LA Breakers FC - ECNL GU16,60 Acres Park,Field #01,On Time,337821
2022-06-25,04:00 PM,Bracket,Maryland United FC ECNL GU16,1,1,Gretna Elite Academy ECNL GU16,60 Acres Park,Field #02,On Time,338217
2022-06-25,04:00 PM,Bracket,Real Colorado National ECNL GU16,1,1,De Anza Force ECNL GU16,60 Acres Park,Field #04,On Time,338222
2022-06-25,04:00 PM,Bracket,Dallas Texans ECNL GU16,3,1,Mustang SC ECNL GU16,60 Acres Park,Field #03,On Time,338224
2022-06-27,09:00 AM,Bracket,Beach FC ECNL GU16,1,0,SLSG Green ECNL GU16,60 Acres Park,Field #14,On Time,337822
