date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2022-06-23,08:00 AM,Bracket,World Class FC ECNL GU15,3,2,Utah Avalanche ECNL GU15,60 Acres Park,Field #01,On Time,337919
2022-06-23,08:00 AM,Bracket,Beach FC ECNL GU15,5,4,Kansas City Athletics ECNL GU15,60 Acres Park,Field #02,On Time,337920
2022-06-23,08:00 AM,Bracket,San Juan SC ECNL GU15,4,0,Phoenix Rising ECNL GU15,60 Acres Park,Field #03,On Time,337921
2022-06-23,08:00 AM,Bracket,NC Courage ECNL GU15,1,2,Sporting Blue Valley ECNL GU15,60 Acres Park,Field #04,On Time,337922
2022-06-23,08:00 AM,Bracket,VA Union ECNL GU15,4,0,Penn Fusion SA ECNL GU15,60 Acres Park,Field #05,On Time,337923
2022-06-23,08:00 AM,Bracket,Crossfire Premier - ECNL GU15,2,6,SLAMMERS FC ECNL GU15,60 Acres Park,Field #07,On Time,337924
2022-06-23,08:00 AM,Bracket,PDA Blue ECNL GU15,4,0,La Roca FC ECNL GU15,60 Acres Park,Field #08,On Time,337925
2022-06-23,08:00 AM,Bracket,SLSG Navy ECNL GU15,3,0,Indiana Fire ECNL GU15,60 Acres Park,Field #09,On Time,337926
2022-06-23,12:00 PM,Bracket,Concorde Fire Platinum - ECNL GU15,1,1,Seattle United ECNL GU15,60 Acres Park,Field #02,On Time,337927
2022-06-23,12:00 PM,Bracket,Eclipse Select SC - ECNL GU15,1,1,Cleveland Force SC 07G ECNL,60 Acres Park,Field #03,On Time,337928
2022-06-23,12:00 PM,Bracket,Slammers FC HB Koge ECNL GU15,3,0,Eastside FC ECNL GU15,60 Acres Park,Field #08,On Time,337929
2022-06-23,12:00 PM,Bracket,Legends FC ECNL GU15,1,2,DKSC ECNL GU15,60 Acres Park,Field #10,On Time,337930
2022-06-23,02:00 PM,Bracket,Jacksonville FC ECNL GU15,5,1,Tennessee Soccer Club ECNL GU15,60 Acres Park,Field #07,On Time,337933
2022-06-23,02:00 PM,Bracket,Match Fit Academy ECNL GU15,2,2,OK Energy FC ECNL GU15,60 Acres Park,Field #08,On Time,337934
2022-06-23,02:00 PM,Bracket,MVLA ECNL GU15,4,1,Richmond United ECNL GU15,60 Acres Park,Field #09,On Time,337935
2022-06-23,02:00 PM,Bracket,United Futbol Academy ECNL GU15,1,4,San Diego Surf ECNL GU15,60 Acres Park,Field #10,On Time,337936
2022-06-23,03:00 PM,Bracket,Loudoun Soccer ECNL GU15,0,1,FC Dallas ECNL GU15,60 Acres Park,Field #24,On Time,337932
2022-06-23,04:00 PM,Bracket,Solar SC ECNL GU15,8,0,Wilmington Hammerheads ECNL GU15,60 Acres Park,Field #01,On Time,337937
2022-06-23,04:00 PM,Bracket,Connecticut FC ECNL GU15,1,0,Real Colorado National ECNL GU15,60 Acres Park,Field #02,On Time,337938
2022-06-23,04:00 PM,Bracket,Michigan Hawks  ECNL GU15,4,0,Mustang SC ECNL GU15,60 Acres Park,Field #03,On Time,337939
2022-06-23,04:00 PM,Bracket,FC Stars Blue  - ECNL GU15,6,1,Orlando City ECNL GU15,60 Acres Park,Field #04,On Time,337940
2022-06-23,06:00 PM,Bracket,Internationals SC ECNL GU15,1,2,SUSA FC ECNL GU15,60 Acres Park,Field #07,On Time,337931
2022-06-24,08:00 AM,Bracket,SLAMMERS FC ECNL GU15,2,0,VA Union ECNL GU15,60 Acres Park,Field #04,On Time,337941
2022-06-24,08:00 AM,Bracket,Penn Fusion SA ECNL GU15,1,1,Crossfire Premier - ECNL GU15,60 Acres Park,Field #05,On Time,337942
2022-06-24,08:00 AM,Bracket,Indiana Fire ECNL GU15,0,3,PDA Blue ECNL GU15,60 Acres Park,Field #07,On Time,337943
2022-06-24,08:00 AM,Bracket,La Roca FC ECNL GU15,0,3,SLSG Navy ECNL GU15,60 Acres Park,Field #08,On Time,337944
2022-06-24,09:00 AM,Bracket,Sporting Blue Valley ECNL GU15,0,2,San Juan SC ECNL GU15,60 Acres Park,Field #20,On Time,337945
2022-06-24,09:00 AM,Bracket,Phoenix Rising ECNL GU15,2,2,NC Courage ECNL GU15,60 Acres Park,Field #21,On Time,337946
2022-06-24,11:30 AM,Bracket,DKSC ECNL GU15,2,1,Concorde Fire Platinum - ECNL GU15,60 Acres Park,Field #01,On Time,337947
2022-06-24,11:30 AM,Bracket,Eastside FC ECNL GU15,1,3,Eclipse Select SC - ECNL GU15,60 Acres Park,Field #02,On Time,337948
2022-06-24,11:30 AM,Bracket,Cleveland Force SC 07G ECNL,1,5,Slammers FC HB Koge ECNL GU15,60 Acres Park,Field #03,On Time,337949
2022-06-24,11:30 AM,Bracket,Seattle United ECNL GU15,0,4,Legends FC ECNL GU15,60 Acres Park,Field #08,On Time,337950
2022-06-24,12:30 PM,Bracket,SUSA FC ECNL GU15,2,1,Loudoun Soccer ECNL GU15,60 Acres Park,Field #22,On Time,337952
2022-06-24,01:15 PM,Bracket,FC Dallas ECNL GU15,3,1,Internationals SC ECNL GU15,60 Acres Park,Field #01,On Time,337951
2022-06-24,01:15 PM,Bracket,OK Energy FC ECNL GU15,3,0,Jacksonville FC ECNL GU15,60 Acres Park,Field #07,On Time,337953
2022-06-24,01:15 PM,Bracket,Tennessee Soccer Club ECNL GU15,4,2,Match Fit Academy ECNL GU15,60 Acres Park,Field #08,On Time,337954
2022-06-24,02:15 PM,Bracket,Kansas City Athletics ECNL GU15,3,5,World Class FC ECNL GU15,60 Acres Park,Field #17,On Time,337955
2022-06-24,02:15 PM,Bracket,Utah Avalanche ECNL GU15,0,1,Beach FC ECNL GU15,60 Acres Park,Field #19,On Time,337956
2022-06-24,03:00 PM,Bracket,Orlando City ECNL GU15,1,3,Michigan Hawks  ECNL GU15,60 Acres Park,Field #04,On Time,337957
2022-06-24,03:00 PM,Bracket,Mustang SC ECNL GU15,0,4,FC Stars Blue  - ECNL GU15,60 Acres Park,Field #05,On Time,337958
2022-06-24,03:00 PM,Bracket,Real Colorado National ECNL GU15,0,5,Solar SC ECNL GU15,60 Acres Park,Field #07,On Time,337959
2022-06-24,03:00 PM,Bracket,Wilmington Hammerheads ECNL GU15,1,3,Connecticut FC ECNL GU15,60 Acres Park,Field #08,On Time,337960
2022-06-24,05:45 PM,Bracket,San Diego Surf ECNL GU15,3,2,MVLA ECNL GU15,60 Acres Park,Field #15,On Time,337961
2022-06-24,05:45 PM,Bracket,Richmond United ECNL GU15,1,1,United Futbol Academy ECNL GU15,60 Acres Park,Field #16,On Time,337962
2022-06-26,11:00 AM,Bracket,MVLA ECNL GU15,6,3,United Futbol Academy ECNL GU15,60 Acres Park,Field #11,On Time,337963
2022-06-26,11:00 AM,Bracket,San Diego Surf ECNL GU15,0,4,Richmond United ECNL GU15,60 Acres Park,Field #12,On Time,337964
2022-06-26,11:00 AM,Bracket,VA Union ECNL GU15,2,2,Crossfire Premier - ECNL GU15,60 Acres Park,Field #13,On Time,337965
2022-06-26,11:00 AM,Bracket,SLAMMERS FC ECNL GU15,1,1,Penn Fusion SA ECNL GU15,60 Acres Park,Field #14,On Time,337966
2022-06-26,11:00 AM,Bracket,Cleveland Force SC 07G ECNL,2,1,Eastside FC ECNL GU15,60 Acres Park,Field #15,On Time,337967
2022-06-26,11:00 AM,Bracket,Concorde Fire Platinum - ECNL GU15,1,3,Legends FC ECNL GU15,60 Acres Park,Field #16,On Time,337968
2022-06-26,11:00 AM,Bracket,Slammers FC HB Koge ECNL GU15,5,1,Eclipse Select SC - ECNL GU15,60 Acres Park,Field #17,On Time,337969
2022-06-26,11:00 AM,Bracket,DKSC ECNL GU15,2,1,Seattle United ECNL GU15,60 Acres Park,Field #19,On Time,337970
2022-06-26,11:00 AM,Bracket,Kansas City Athletics ECNL GU15,0,2,Utah Avalanche ECNL GU15,60 Acres Park,Field #20,On Time,337971
2022-06-26,11:00 AM,Bracket,World Class FC ECNL GU15,0,3,Beach FC ECNL GU15,60 Acres Park,Field #21,On Time,337972
2022-06-26,11:00 AM,Bracket,Solar SC ECNL GU15,5,1,Connecticut FC ECNL GU15,60 Acres Park,Field #22,On Time,337973
2022-06-26,11:00 AM,Bracket,Real Colorado National ECNL GU15,3,2,Wilmington Hammerheads ECNL GU15,60 Acres Park,Field #24,On Time,337974
2022-06-26,12:00 PM,Bracket,Michigan Hawks  ECNL GU15,0,2,FC Stars Blue  - ECNL GU15,60 Acres Park,Field #01,On Time,337975
2022-06-26,12:00 PM,Bracket,FC Dallas ECNL GU15,3,2,SUSA FC ECNL GU15,60 Acres Park,Field #02,On Time,337976
2022-06-26,12:00 PM,Bracket,Jacksonville FC ECNL GU15,2,1,Match Fit Academy ECNL GU15,60 Acres Park,Field #03,On Time,337977
2022-06-26,12:00 PM,Bracket,OK Energy FC ECNL GU15,3,2,Tennessee Soccer Club ECNL GU15,60 Acres Park,Field #04,On Time,337978
2022-06-26,12:00 PM,Bracket,Internationals SC ECNL GU15,3,0,Loudoun Soccer ECNL GU15,60 Acres Park,Field #05,On Time,337979
2022-06-26,12:00 PM,Bracket,Orlando City ECNL GU15,2,0,Mustang SC ECNL GU15,60 Acres Park,Field #07,On Time,337980
2022-06-26,12:00 PM,Bracket,San Juan SC ECNL GU15,4,1,NC Courage ECNL GU15,60 Acres Park,Field #08,On Time,337981
2022-06-26,12:00 PM,Bracket,Sporting Blue Valley ECNL GU15,4,0,Phoenix Rising ECNL GU15,60 Acres Park,Field #09,On Time,337982
2022-06-26,12:00 PM,Bracket,PDA Blue ECNL GU15,3,1,SLSG Navy ECNL GU15,60 Acres Park,Field #10,On Time,337983
2022-06-26,01:00 PM,Bracket,Indiana Fire ECNL GU15,5,0,La Roca FC ECNL GU15,60 Acres Park,Field #11,On Time,337984
