date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-09-12,12:30 PM,Bracket,FC Pride Elite ECNL GU13,2,0,Indiana Fire ECNL GU13,Pride Performance Center (Turf),Field 1,On Time,172431
2020-09-12,01:00 PM,Bracket,FC Alliance ECNL GU13,1,2,Tennessee Soccer Club ECNL GU13,Mayor Bob Leonard Park,Field 1,On Time,172429
2020-09-12,04:00 PM,Bracket,Racing Louisville Academy ECNL GU13,2,1,Ohio Elite Soccer Academy ECNL GU13,Elizabethtown Sports Park,Field 5,On Time,172430
2020-10-03,08:00 AM,Bracket,WNY Flash Academy ECNL GU13,1,3,Ohio Premier ECNL GU13,Montour Junction Sports Complex,Field 1,On Time,172498
2020-10-03,10:00 AM,Bracket,Internationals SC ECNL GU13,5,1,Pittsburgh Riverhounds ECNL GU13,Pinnacle Sports,Field 1,On Time,172439
2020-10-03,01:00 PM,Bracket,Ohio Elite Soccer Academy ECNL GU13,1,4,Indiana Fire ECNL GU13,Ohio Elite Training Center,Field 9,On Time,172437
2020-10-03,03:00 PM,Bracket,Racing Louisville Academy ECNL GU13,2,4,FC Pride Elite ECNL GU13,Richard Wigh Soccer Complex,Field 3,On Time,172436
2020-10-04,11:00 AM,Bracket,Racing Louisville Academy ECNL GU13,0,1,Indiana Fire ECNL GU13,Richard Wigh Soccer Complex,Field 3,On Time,172440
2020-10-04,11:30 AM,Bracket,Internationals SC ECNL GU13,1,2,WNY Flash Academy ECNL GU13,Pinnacle Sports,Field 1,On Time,172443
2020-10-04,01:00 PM,Bracket,Ohio Elite Soccer Academy ECNL GU13,0,2,FC Pride Elite ECNL GU13,Ohio Elite Training Center,Field 9,On Time,172441
2020-10-04,02:30 PM,Bracket,Pittsburgh Riverhounds ECNL GU13,0,4,Ohio Premier ECNL GU13,Highmark Stadium,Field 1,On Time,172504
2020-10-11,10:00 AM,Bracket,Internationals SC ECNL GU13,4,4,Ohio Premier ECNL GU13,Pinnacle Sports,Field 1,On Time,172444
2020-10-17,09:00 AM,Bracket,Tennessee Soccer Club ECNL GU13,7,0,Ohio Elite Soccer Academy ECNL GU13,Trinity Park,Field 1,On Time,172445
2020-10-17,09:00 AM,Bracket,FC Alliance ECNL GU13,1,0,Racing Louisville Academy ECNL GU13,Hardin Valley Academy Stadium,Field 1,On Time,172446
2020-10-18,09:00 AM,Bracket,Tennessee Soccer Club ECNL GU13,2,0,Racing Louisville Academy ECNL GU13,Williamson County Sports Complex,Field 22,On Time,172450
2020-10-18,09:00 AM,Bracket,FC Alliance ECNL GU13,2,1,Ohio Elite Soccer Academy ECNL GU13,Hardin Valley Academy Stadium,Field 1,On Time,172451
2020-10-18,12:00 PM,Bracket,Pittsburgh Riverhounds ECNL GU13,1,4,WNY Flash Academy ECNL GU13,Highmark Stadium,Field 1,On Time,172449
2020-10-25,10:00 AM,Bracket,Pittsburgh Riverhounds ECNL GU13,0,5,FC Pride Elite ECNL GU13,Highmark Stadium,Field 1,On Time,172456
2020-10-31,09:00 AM,Bracket,Ohio Premier ECNL GU13,2,0,FC Alliance ECNL GU13,OP Training Facility,Field 1,On Time,172458
2020-10-31,09:00 AM,Bracket,Internationals SC ECNL GU13,2,4,Tennessee Soccer Club ECNL GU13,Pinnacle Sports,Field 1,On Time,172459
2020-11-01,09:00 AM,Bracket,Ohio Premier ECNL GU13,0,0,Tennessee Soccer Club ECNL GU13,OP Training Facility,Field 1,On Time,172460
2020-11-01,09:00 AM,Bracket,Internationals SC ECNL GU13,3,1,FC Alliance ECNL GU13,Pinnacle Sports,Field 1,On Time,172461
2020-11-07,09:00 AM,Bracket,Ohio Elite Soccer Academy ECNL GU13,2,2,Pittsburgh Riverhounds ECNL GU13,Seven Hills School,Lower Field,On Time,172463
2020-11-07,01:00 PM,Bracket,Racing Louisville Academy ECNL GU13,1,0,Indiana Fire ECNL GU13,Lynn Family Sports Vision & Training Facility,Field 1,On Time,172481
2020-11-08,11:00 AM,Bracket,Racing Louisville Academy ECNL GU13,0,1,Pittsburgh Riverhounds ECNL GU13,Seven Hills,Upper,On Time,172464
2020-11-14,09:00 AM,Bracket,Internationals SC ECNL GU13,4,1,Racing Louisville Academy ECNL GU13,Pinnacle Sports,Field 1,On Time,172469
2020-11-14,11:00 AM,Bracket,Ohio Premier ECNL GU13,2,0,Ohio Elite Soccer Academy ECNL GU13,OP Training Facility,Field 1,On Time,172468
2020-11-15,09:00 AM,Bracket,Ohio Premier ECNL GU13,0,0,Racing Louisville Academy ECNL GU13,OP Training Facility,Field 1,On Time,172472
