rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Ohio Premier ECNL GU13,Ohio Premier,46800,18,12,1,5,41,2.28,44,15,29
2,FC Alliance ECNL GU13,FC Alliance TN,46371,18,10,4,4,34,1.89,38,25,13
3,Internationals SC ECNL GU13,Internationals SC,46797,18,10,5,3,33,1.83,53,28,25
4,WNY Flash Academy ECNL GU13,WNY Flash Academy,12942,18,8,8,2,26,1.44,24,27,-3
5,FC Pride Elite ECNL GU13,No Club Selection,46794,18,6,9,3,21,1.17,23,22,1
6,Racing Louisville Academy ECNL GU13,Racing Louisville Academy,45893,18,6,9,3,21,1.17,12,23,-11
7,Indiana Fire ECNL GU13,Indy Eleven Academy,46796,18,5,12,1,16,0.89,22,42,-20
8,Ohio Elite Soccer Academy ECNL GU13,Ohio Elite Soccer Academy,46798,18,2,13,3,9,0.5,17,44,-27
9,Pittsburgh Riverhounds ECNL GU13,Pittsburgh Riverhounds,46802,18,1,15,2,5,0.28,17,81,-64
