date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2021-07-18,10:30 AM,Group Play,Internationals SC ECNL GU15,2,5,Colorado Rapids ECNL GU15,West Creek Soccer Complex,Field #05,On Time,248397
2021-07-18,10:30 AM,Group Play,WNY Flash Academy ECNL GU15,2,1,Challenge SC ECNL GU15,West Creek Soccer Complex,Field #06,On Time,248398
