rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Real Colorado National ECNL GU13,Real Colorado,58631,16,12,2,2,38,2.38,41,6,35
2,Utah Avalanche ECNL GU13,Utah Avalanche,58149,16,8,4,4,28,1.75,33,14,19
3,Colorado Rapids ECNL GU13,Colorado Storm,59850,16,7,8,1,22,1.38,25,27,-2
4,Pride SC ECNL GU13,Pride SC,59883,16,6,7,3,21,1.31,13,23,-10
5,Real Colorado Athletico ECNL GU13,Real Colorado,58634,16,3,8,5,14,0.88,19,23,-4
6,La Roca FC ECNL GU13,La Roca FC,45847,16,3,12,1,10,0.63,7,34,-27
