date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2021-07-02,09:45 AM,Bracket,FC Wisconsin ECNL GU15,3,0,Connecticut RL GU15,Premier Sports Campus,Field #18,On Time,244695
2021-07-02,09:45 AM,Bracket,Orlando City ECNL GU15,2,1,Dallas Texans RL GU15,Premier Sports Campus,Field #20,On Time,244697
2021-07-02,09:45 AM,Bracket,Concorde Fire Premier ECNL GU15,4,1,Charlotte SA White RL GU15,Premier Sports Campus,Field #22,On Time,244698
2021-07-02,11:45 AM,Bracket,Legends FC RL GU15,3,0,Penn Fusion SA RL GU15,Premier Sports Campus,Field #02,On Time,244696
2021-07-02,01:30 PM,Bracket,AZ Arsenal ECNL GU15,1,1,SLSG Navy RL GU15,Premier Sports Campus,Field #21,On Time,244699
2021-07-02,01:30 PM,Bracket,Marin FC ECNL GU15,4,0,Tampa Bay United Rowdies ECNLR Girls 2006,Premier Sports Campus,Field #09,On Time,244701
2021-07-02,01:30 PM,Bracket,Sporting Blue Valley RL GU15,2,3,FL Premier FC ECNLR G2006,Premier Sports Campus,Field #05,On Time,244702
2021-07-02,01:45 PM,Bracket,Cleveland Force SC RL GU15,1,2,Sting Dallas Royal RL GU15,Premier Sports Campus,Field #22,On Time,244700
2021-07-03,01:30 PM,Bracket,FC Wisconsin ECNL GU15,1,1,Legends FC RL GU15,Premier Sports Campus,Field #15,On Time,244703
2021-07-03,01:30 PM,Bracket,Orlando City ECNL GU15,1,1,Concorde Fire Premier ECNL GU15,Premier Sports Campus,Field #17,On Time,244704
2021-07-03,01:30 PM,Bracket,Marin FC ECNL GU15,2,3,FL Premier FC ECNLR G2006,Premier Sports Campus,Field #01,On Time,244706
2021-07-03,01:30 PM,Bracket,Connecticut RL GU15,1,0,Penn Fusion SA RL GU15,Premier Sports Campus,Field #21,On Time,244712
2021-07-03,01:30 PM,Bracket,Dallas Texans RL GU15,2,1,Charlotte SA White RL GU15,Premier Sports Campus,Field #19,On Time,244713
2021-07-03,01:45 PM,Bracket,AZ Arsenal ECNL GU15,1,4,Sting Dallas Royal RL GU15,Premier Sports Campus,Field #18,On Time,244705
2021-07-03,01:45 PM,Bracket,SLSG Navy RL GU15,2,3,Cleveland Force SC RL GU15,Premier Sports Campus,Field #20,On Time,244714
2021-07-03,01:45 PM,Bracket,Tampa Bay United Rowdies ECNLR Girls 2006,1,6,Sporting Blue Valley RL GU15,Premier Sports Campus,Field #02,On Time,244715
2021-07-05,09:30 AM,Bracket,Legends FC RL GU15,,,Orlando City ECNL GU15,Premier Sports Campus,Field #03,On Time,244707
2021-07-05,09:30 AM,Bracket,Sting Dallas Royal RL GU15,,,FL Premier FC ECNLR G2006,Premier Sports Campus,Field #01,On Time,244708
2021-07-05,09:30 AM,Bracket,FC Wisconsin ECNL GU15,,,Concorde Fire Premier ECNL GU15,Premier Sports Campus,Field #15,On Time,244710
2021-07-05,09:30 AM,Bracket,AZ Arsenal ECNL GU15,,,Marin FC ECNL GU15,Premier Sports Campus,Field #17,On Time,244711
2021-07-05,09:30 AM,Bracket,Penn Fusion SA RL GU15,,,Charlotte SA White RL GU15,Premier Sports Campus,Field #19,On Time,244718
2021-07-05,09:30 AM,Bracket,SLSG Navy RL GU15,,,Tampa Bay United Rowdies ECNLR Girls 2006,Premier Sports Campus,Field #21,On Time,244719
2021-07-05,09:45 AM,Bracket,Connecticut RL GU15,,,Dallas Texans RL GU15,Premier Sports Campus,Field #20,On Time,244716
2021-07-05,09:45 AM,Bracket,Cleveland Force SC RL GU15,,,Sporting Blue Valley RL GU15,Premier Sports Campus,Field #18,On Time,244717
2021-07-07,10:30 AM,Bracket,Winner Game 13,,,Winner Game 14,Premier Sports Campus,Field #06,On Time,244709
