rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Connecticut FC ECNL GU14,Connecticut FC,24089,15,13,1,1,40,2.67,43,10,33
2,SUSA FC ECNL GU14,SUSA FC,33738,16,11,3,2,35,2.19,43,12,31
3,World Class FC ECNL GU14,World Class FC,35284,16,8,5,3,27,1.69,23,19,4
4,PDA White ECNL GU14,PDA White (Shore),6860,15,8,6,1,25,1.67,24,21,3
5,Scorpions Soccer ECNL GU14,No Club Selection,35282,15,6,9,0,18,1.2,16,25,-9
6,FC Stars Blue ECNL GU14,FC Stars,35278,16,5,7,4,19,1.19,18,27,-9
7,FC Stars White ECNL GU14,FC Stars,21552,16,5,9,2,17,1.06,21,23,-2
8,East Meadow SC ECNL GU14,East Meadow Soccer Club,35274,16,5,9,2,17,1.06,16,29,-13
9,FSA FC ECNL GU14,FSA FC,14745,15,1,13,1,4,0.27,6,44,-38
