date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-12-05,03:00 PM,Bracket,East Meadow SC ECNL GU17,1,0,World Class FC ECNL GU17,East Meadow Field of Dreams,North Turf,On Time,173283
2020-12-12,01:00 PM,Bracket,World Class FC ECNL GU17,0,6,SUSA FC ECNL GU17,Orangetown Soccer Complex,Field 5,On Time,173260
2021-03-06,08:30 AM,Bracket,Connecticut FC ECNL GU17,4,0,East Meadow SC ECNL GU17,CFC Park,Field 1,On Time,173267
2021-03-06,04:00 PM,Bracket,FSA FC ECNL GU17,1,2,World Class FC ECNL GU17,FSA-Farmington Sports Arena,Field 6,On Time,173268
2021-03-09,07:45 PM,Bracket,FC Stars Blue ECNL GU17,2,3,FC Stars White ECNL GU17,FC Stars Complex,Field 1,On Time,173266
2021-03-27,11:00 AM,Bracket,Connecticut FC ECNL GU17,0,3,FC Stars White ECNL GU17,CFC Park,Field 1,On Time,173282
2021-03-27,11:30 AM,Bracket,Scorpions Soccer ECNL GU17,0,2,FC Stars Blue ECNL GU17,Fruit Street Fields,Field 2,On Time,173281
2021-03-28,12:45 PM,Bracket,Scorpions Soccer ECNL GU17,0,5,FC Stars White ECNL GU17,Medway High School,Lamson Field(Middle Field),On Time,173286
2021-03-28,02:00 PM,Bracket,SUSA FC ECNL GU17,4,0,World Class FC ECNL GU17,SUSA - Orlin & Cohen Sports Complex,Field 2,On Time,173287
2021-03-28,04:00 PM,Bracket,Connecticut FC ECNL GU17,4,1,FC Stars Blue ECNL GU17,CFC Park,Field 1,On Time,173285
2021-04-10,12:30 PM,Bracket,FSA FC ECNL GU17,1,6,SUSA FC ECNL GU17,FSA-Farmington Sports Arena,Field 7,On Time,173275
2021-04-11,04:00 PM,Bracket,FC Stars Blue ECNL GU17,1,1,Connecticut FC ECNL GU17,FC Stars Complex,Field 2,On Time,173280
2021-04-17,02:00 PM,Bracket,World Class FC ECNL GU17,3,0,PDA White ECNL GU17,Orangetown Soccer Complex,Field 5,On Time,173290
2021-04-17,04:00 PM,Bracket,FC Stars White ECNL GU17,2,1,Connecticut FC ECNL GU17,FC Stars Soccer Complex,Field 1 ,On Time,173289
2021-04-17,04:30 PM,Bracket,Scorpions Soccer ECNL GU17,2,1,FSA FC ECNL GU17,Medway High School,Hanlon Field (Stadium),On Time,173291
2021-04-18,11:30 AM,Bracket,Scorpions Soccer ECNL GU17,2,4,Connecticut FC ECNL GU17,Progin Park,Field 6,On Time,173295
2021-04-18,03:50 PM,Bracket,SUSA FC ECNL GU17,8,0,PDA White ECNL GU17,SUSA - Orlin & Cohen Sports Complex,Field 2,On Time,173296
2021-04-18,04:00 PM,Bracket,FC Stars White ECNL GU17,3,0,FSA FC ECNL GU17,FC Stars Soccer Complex,Field 1 ,On Time,173293
2021-04-24,09:45 AM,Bracket,Scorpions Soccer ECNL GU17,1,1,World Class FC ECNL GU17,Medway High School,Lamson Field(Middle Field),On Time,173270
2021-04-24,10:00 AM,Bracket,PDA White ECNL GU17,0,6,Connecticut FC ECNL GU17,PDA ,Field 5,On Time,173299
2021-04-24,01:15 PM,Bracket,FC Stars White ECNL GU17,2,0,East Meadow SC ECNL GU17,FC Stars Soccer Complex,Field 2,On Time,173298
2021-04-24,03:00 PM,Bracket,FC Stars Blue ECNL GU17,0,3,SUSA FC ECNL GU17,FC Stars Complex,Field 1,On Time,173297
2021-04-25,09:45 AM,Bracket,Connecticut FC ECNL GU17,1,1,PDA White ECNL GU17,CFC Park,Field 1,On Time,173262
