date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-09-12,03:15 PM,Bracket,World Class FC ECNL GU14,1,2,Connecticut FC ECNL GU14,Orangetown Soccer Complex,Field 1,On Time,173043
2020-09-12,11:30 PM,Bracket,FC Stars Blue ECNL GU14,2,2,FSA FC ECNL GU14,Farmington Sports Arena,Field 7,On Time,173042
2020-09-19,11:00 AM,Bracket,SUSA FC ECNL GU14,3,0,FC Stars Blue ECNL GU14,SUSA - Orlin & Cohen Sports Complex,Field 1,On Time,173044
2020-09-19,04:00 PM,Bracket,East Meadow SC ECNL GU14,1,1,FC Stars White ECNL GU14,East Meadow Field of Dreams,North Turf,On Time,173045
2020-09-19,04:00 PM,Bracket,Connecticut FC ECNL GU14,4,0,FSA FC ECNL GU14,CFC Park,Field 1,On Time,173046
2020-09-20,01:00 PM,Bracket,East Meadow SC ECNL GU14,5,1,FC Stars Blue ECNL GU14,East Meadow Field of Dreams,North Turf,On Time,173048
2020-09-20,02:10 PM,Bracket,SUSA FC ECNL GU14,3,0,FC Stars White ECNL GU14,SUSA - Orlin & Cohen Sports Complex,Field 1,On Time,173047
2020-09-26,10:30 AM,Bracket,FSA FC ECNL GU14,0,5,SUSA FC ECNL GU14,FSA-Farmington Sports Arena,Field 7,On Time,173051
2020-09-26,12:15 PM,Bracket,FC Stars White ECNL GU14,0,2,FC Stars Blue ECNL GU14,Bedford - NH Complex ,Field 2,On Time,173068
2020-09-26,03:30 PM,Bracket,Scorpions Soccer ECNL GU14,1,0,East Meadow SC ECNL GU14,FSA,Field 8,On Time,173052
2020-09-27,10:30 AM,Bracket,FSA FC ECNL GU14,2,1,East Meadow SC ECNL GU14,FSA-Farmington Sports Arena,Field 7,On Time,173055
2020-09-27,12:30 PM,Bracket,World Class FC ECNL GU14,1,2,PDA White ECNL GU14,Orangetown Soccer Complex,Field 1,On Time,173087
2020-09-27,01:00 PM,Bracket,Scorpions Soccer ECNL GU14,1,5,SUSA FC ECNL GU14,FSA,Field 13,On Time,173056
2020-10-03,10:00 AM,Bracket,PDA White ECNL GU14,2,2,World Class FC ECNL GU14,PDA ,Field 3,On Time,173059
