date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-09-13,09:00 AM,Group Play,Real Colorado National ECNL GU15,4,0,Pride SC ECNL GU15,Real Colorado Soccer Complex,RCSC 1,On Time,209149
2020-09-13,11:15 AM,Group Play,Colorado Rapids ECNL GU15,8,1,Real Colorado Athletico ECNL GU15,Gates South Soccer Complex,5,On Time,209155
2020-09-19,10:00 AM,Group Play,Pride SC ECNL GU15,0,6,Colorado Rapids ECNL GU15,Pride Soccer Complex,Field 1,On Time,209161
2020-09-19,01:30 PM,Group Play,Real Colorado National ECNL GU15,1,0,Real Colorado Athletico ECNL GU15,Real Colorado Soccer Complex,RCSC 1,On Time,210446
2020-09-26,11:15 AM,Bracket,Real Colorado Athletico ECNL GU15,2,1,Pride SC ECNL GU15,Real Colorado Soccer Complex,RCSC 1,On Time,207178
2020-09-26,11:15 AM,Bracket,Colorado Rapids ECNL GU15,3,0,Real Colorado National ECNL GU15,Gates South Soccer Complex,6,On Time,207179
2020-10-03,10:00 AM,Bracket,Pride SC ECNL GU15,1,4,Real Colorado National ECNL GU15,Pride Soccer Complex,Field 1,On Time,207181
2020-10-03,11:15 AM,Bracket,Real Colorado Athletico ECNL GU15,0,3,Colorado Rapids ECNL GU15,Real Colorado Soccer Complex,RCSC 1,On Time,207180
2020-10-24,09:00 AM,Bracket,Colorado Rapids ECNL GU15,6,0,Pride SC ECNL GU15,Gates South Soccer Complex,5,On Time,207182
2020-10-24,01:30 PM,Bracket,Real Colorado Athletico ECNL GU15,2,1,Real Colorado National ECNL GU15,Real Colorado Soccer Complex,RCSC 1,On Time,207183
2021-02-27,09:00 AM,Bracket,Pride SC ECNL GU15,0,6,La Roca FC ECNL GU15,Pride Soccer Complex,Field 1,On Time,207195
2021-02-27,11:15 AM,Bracket,Colorado Rapids ECNL GU15,1,1,Utah Avalanche ECNL GU15,Douglas County Fairgrounds,Field #6,On Time,207194
2021-02-28,09:00 AM,Bracket,Pride SC ECNL GU15,0,5,Utah Avalanche ECNL GU15,Pride Soccer Complex,Field 2,On Time,207196
2021-02-28,11:15 AM,Bracket,Colorado Rapids ECNL GU15,2,1,La Roca FC ECNL GU15,Dick's Sporting Goods Park,DSGP - 10,On Time,207197
2021-03-27,12:00 PM,Bracket,La Roca FC ECNL GU15,2,1,Real Colorado National ECNL GU15,Spence Eccles Ogden Community Sports Complex,Field 2,On Time,207203
2021-03-27,01:00 PM,Bracket,Utah Avalanche ECNL GU15,1,0,Real Colorado Athletico ECNL GU15,Legacy Events Center,Field 1,On Time,207202
2021-03-28,12:00 PM,Bracket,La Roca FC ECNL GU15,1,1,Real Colorado Athletico ECNL GU15,La Roca Park,Field 2,On Time,207204
2021-03-28,01:00 PM,Bracket,Utah Avalanche ECNL GU15,2,3,Real Colorado National ECNL GU15,Legacy Events Center,Field 1,On Time,207205
2021-04-03,11:15 AM,Bracket,Real Colorado National ECNL GU15,1,2,Colorado Rapids ECNL GU15,Real Colorado Soccer Complex,RCSC 1,On Time,207184
2021-04-05,06:00 PM,Bracket,Pride SC ECNL GU15,0,6,Real Colorado Athletico ECNL GU15,El Pomar Olin Field ,Turf Field,On Time,207185
2021-04-17,01:30 PM,Bracket,Real Colorado National ECNL GU15,2,3,Utah Avalanche ECNL GU15,Real Colorado Soccer Complex,RCSC 1,On Time,207190
2021-04-17,01:30 PM,Bracket,Real Colorado Athletico ECNL GU15,1,1,La Roca FC ECNL GU15,Highland Heritage Regional Park,HHRP West,On Time,207191
2021-04-18,01:30 PM,Bracket,Real Colorado Athletico ECNL GU15,0,0,Utah Avalanche ECNL GU15,Highland Heritage Regional Park,HHRP West,On Time,207192
2021-04-18,01:30 PM,Bracket,Real Colorado National ECNL GU15,1,0,La Roca FC ECNL GU15,Real Colorado Soccer Complex,RCSC 1,On Time,207193
2021-04-24,11:00 AM,Bracket,Utah Avalanche ECNL GU15,1,2,Colorado Rapids ECNL GU15,Davis High School,Field 1,On Time,207186
2021-04-24,11:00 AM,Bracket,La Roca FC ECNL GU15,2,0,Pride SC ECNL GU15,La Roca Park,Field 1,On Time,207187
2021-04-25,09:00 AM,Bracket,Utah Avalanche ECNL GU15,5,1,Pride SC ECNL GU15,Legacy Events Center,Field 1,On Time,207189
2021-04-25,02:00 PM,Bracket,La Roca FC ECNL GU15,2,2,Colorado Rapids ECNL GU15,Legacy Events Center,Field 2 #2022,On Time,207188
2021-05-16,11:30 AM,Bracket,La Roca FC ECNL GU15,0,1,Utah Avalanche ECNL GU15,Legacy Events Center,Field 3 #2025,On Time,207210
2021-05-23,02:00 PM,Bracket,Utah Avalanche ECNL GU15,3,3,La Roca FC ECNL GU15,Legacy Events Center,Field 1,On Time,207211
