date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-11-07,02:00 PM,Bracket,Crossfire United ECNL GU17,4,1,Portland Thorns Academy ECNL GU17,Mountain View Champions Park,Field 2,On Time,208200
2020-11-14,11:30 AM,Bracket,Portland Thorns Academy ECNL GU17,3,0,FC Portland ECNL GU17,Mt View Champions Park,Field 3,On Time,208237
2020-11-21,11:30 AM,Bracket,FC Portland ECNL GU17,1,4,Portland Thorns Academy ECNL GU17,Mountain View Champions Park,Field 3,On Time,208190
2020-12-05,02:00 PM,Bracket,Crossfire United ECNL GU17,8,0,FC Portland ECNL GU17,Mountain View Champions Park,Field 2,On Time,208238
2020-12-06,09:30 AM,Bracket,FC Portland ECNL GU17,0,5,Crossfire United ECNL GU17,Liberty High School,Stadium Field,On Time,208206
2020-12-13,09:00 AM,Bracket,Portland Thorns Academy ECNL GU17,0,3,Crossfire United ECNL GU17,Mt View Champions Park,Field 3,On Time,208233
2021-02-06,11:00 AM,Bracket,Washington Premier ECNL GU17,1,2,Eastside FC ECNL GU17,WPFC Field Complex,Field 4,On Time,208211
2021-02-06,03:00 PM,Bracket,Pacific Northwest SC ECNL GU17,6,0,Seattle United ECNL GU17,Starfire Sports,Field 2,On Time,208247
2021-02-20,01:00 PM,Bracket,Seattle United ECNL GU17,1,4,Crossfire Premier ECNL GU17,Shoreline A/B fields,Field A,On Time,208198
2021-02-21,09:00 AM,Bracket,Pacific Northwest SC ECNL GU17,3,3,Eastside FC ECNL GU17,Starfire Sports,Field 3,On Time,208207
2021-02-28,11:00 AM,Bracket,Crossfire Premier ECNL GU17,1,3,Pacific Northwest SC ECNL GU17,Marymoor Park,#3 (Turf),On Time,208226
2021-02-28,11:00 AM,Bracket,Eastside FC ECNL GU17,5,0,Seattle United ECNL GU17,PRESTON PARK ATHLETIC FIELDS,Field 2,On Time,208231
2021-03-06,11:00 AM,Bracket,Eastside FC ECNL GU17,2,1,Washington Premier ECNL GU17,PRESTON PARK ATHLETIC FIELDS,Field 2,On Time,208205
2021-03-07,01:00 PM,Bracket,Seattle United ECNL GU17,0,3,Pacific Northwest SC ECNL GU17,Shoreline A/B fields,Field A,On Time,208235
2021-03-13,01:00 PM,Bracket,Washington Premier ECNL GU17,5,2,Seattle United ECNL GU17,WPFC Field Complex,Field 3,On Time,208187
2021-03-14,11:00 AM,Bracket,Pacific Northwest SC ECNL GU17,2,4,Crossfire Premier ECNL GU17,Starfire Sports,Field 1,On Time,208230
