date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-11-07,09:00 AM,Bracket,Crossfire United ECNL GU16,2,1,Portland Thorns Academy ECNL GU16,Mountain View Champions Park,Field 2,On Time,208128
2020-11-14,09:00 AM,Bracket,Portland Thorns Academy ECNL GU16,2,0,FC Portland ECNL GU16,Mt View Champions Park,Field 3,On Time,208165
2020-11-21,09:00 AM,Bracket,FC Portland ECNL GU16,0,3,Portland Thorns Academy ECNL GU16,Mountain View Champions Park,Field 3,On Time,208118
2020-12-05,09:30 AM,Bracket,Crossfire United ECNL GU16,2,0,FC Portland ECNL GU16,Mountain View Champions Park,Field 3,On Time,208166
2020-12-06,11:30 AM,Bracket,FC Portland ECNL GU16,1,2,Crossfire United ECNL GU16,Liberty High School,Clive Charles Field,On Time,208134
2020-12-13,02:00 PM,Bracket,Portland Thorns Academy ECNL GU16,0,1,Crossfire United ECNL GU16,Mt View Champions Park,Field 3,On Time,208161
2021-02-06,11:00 AM,Bracket,Pacific Northwest SC ECNL GU16,1,1,Seattle United ECNL GU16,Starfire Sports,Field 3,On Time,208175
2021-02-06,03:00 PM,Bracket,Washington Premier ECNL GU16,3,0,Eastside FC ECNL GU16,WPFC Field Complex,Field 3,On Time,208139
2021-02-20,11:00 AM,Bracket,Seattle United ECNL GU16,1,2,Crossfire Premier ECNL GU16,Shoreline A/B fields,Field B,On Time,208126
2021-02-21,09:00 AM,Bracket,Pacific Northwest SC ECNL GU16,2,1,Eastside FC ECNL GU16,Starfire Sports,Field 4,On Time,208135
2021-02-28,09:00 AM,Bracket,Crossfire Premier ECNL GU16,7,1,Pacific Northwest SC ECNL GU16,Marymoor Park,#3 (Turf),On Time,208154
2021-02-28,11:00 AM,Bracket,Eastside FC ECNL GU16,0,1,Seattle United ECNL GU16,PRESTON PARK ATHLETIC FIELDS,Field 1,On Time,208159
2021-03-06,03:00 PM,Bracket,Eastside FC ECNL GU16,3,1,Washington Premier ECNL GU16,PRESTON PARK ATHLETIC FIELDS,Field 2,On Time,208133
