date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2021-05-16,02:00 PM,Bracket,FC Portland ECNL GU14,6,1,Pacific Northwest SC ECNL GU14,Liberty High School,Stadium Field,On Time,208037
2021-05-22,02:00 PM,Bracket,Crossfire Premier  ECNL GU14,2,0,Washington Premier ECNL GU14,Grass Lawn Park,Field 2,On Time,208008
2021-05-22,02:30 PM,Bracket,Crossfire United ECNL GU14,1,1,Eastside FC ECNL GU14,PCC Rock Creek,Field 1,On Time,208041
2021-05-23,09:00 AM,Bracket,FC Portland ECNL GU14,3,2,Eastside FC ECNL GU14,Liberty High School,Clive Charles Field,On Time,208039
2021-05-25,05:15 PM,Bracket,Seattle United ECNL GU14,0,3,Crossfire Premier  ECNL GU14,Georgetown Playfield,Field 1,On Time,207982
2021-05-25,06:00 PM,Group Play,FC Portland ECNL GU14,2,2,Crossfire United ECNL GU14,Liberty High School,Clive Charles Field,On Time,233525
2021-06-05,09:00 AM,Bracket,Boise Thorns FC ECNL GU14,0,2,Washington Premier ECNL GU14,Buckman Sports Complex (Football),Field 1,On Time,208023
2021-06-05,01:15 PM,Bracket,Portland Thorns Academy ECNL GU14,1,1,Pacific Northwest SC ECNL GU14,Tualatin Hills Recreation Center (THPRD),Field 1 ,On Time,208024
2021-06-06,09:00 AM,Bracket,Portland Thorns Academy ECNL GU14,1,2,Washington Premier ECNL GU14,Tualatin Hills Recreation Center (THPRD),Field 2,On Time,208025
2021-06-06,11:00 AM,Bracket,Boise Thorns FC ECNL GU14,3,1,Pacific Northwest SC ECNL GU14,Buckman Sports Complex (Football),Field 1,On Time,208026
2021-06-13,02:00 PM,Bracket,Boise Thorns FC ECNL GU14,4,2,Eastside FC ECNL GU14,Boise Timbers|Thorns - Soccer Complex,Field 3,On Time,207972
