rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,Real Colorado National ECNL GU13,Real Colorado,45853,10,8,0,2,26,2.6,24,2,22
2,Colorado Rapids ECNL GU13,Colorado Storm,46752,10,7,1,2,23,2.3,26,8,18
3,Pride SC ECNL GU13,Pride SC,48226,10,3,5,2,11,1.1,14,18,-4
4,Real Colorado Athletico ECNL GU13,Real Colorado,46443,10,2,6,2,8,0.8,4,17,-13
5,La Roca FC ECNL GU13,La Roca FC,45847,10,2,6,2,8,0.8,15,23,-8
