date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2021-04-17,09:00 AM,Bracket,Mustang SC ECNL GU13,2,1,Pleasanton Rage ECNL GU13,Provident Field @ MSC, Lower,On Time,207469
2021-04-17,01:00 PM,Bracket,MVLA ECNL GU13,0,0,DeAnza Force ECNL GU13,Crittenden,Field 1,On Time,207419
2021-04-17,04:00 PM,Bracket,Marin FC ECNL GU13,0,5,Santa Rosa United ECNL GU13,Trione Fields,Trione West,On Time,207422
2021-04-24,08:30 AM,Bracket,Pleasanton Rage ECNL GU13,2,2,DeAnza Force ECNL GU13,Val Vista,Field 2,On Time,207460
2021-04-24,02:00 PM,Bracket,Davis Legacy ECNL GU13,0,4,San Juan SC ECNL GU13,Davis Legacy Soccer Complex,Field 10,On Time,207420
2021-05-01,09:00 AM,Bracket,San Juan SC ECNL GU13,3,0,MVLA ECNL GU13,San Juan Soccer Complex,Tiemann Law Firm White Field,On Time,207435
2021-05-01,10:00 AM,Bracket,Santa Rosa United ECNL GU13,0,1,Pleasanton Rage ECNL GU13,Trione Fields,Trione East,On Time,207437
2021-05-01,02:00 PM,Bracket,DeAnza Force ECNL GU13,2,1,Davis Legacy ECNL GU13,Morgan Hill Outdoor Sports Center,Field B,On Time,207472
2021-05-01,03:30 PM,Bracket,Marin FC ECNL GU13,0,8,Mustang SC ECNL GU13,Redwood High School ,Ghilotti,On Time,207441
2021-05-08,09:00 AM,Bracket,MVLA ECNL GU13,1,0,Davis Legacy ECNL GU13,Crittenden,Field 1,On Time,207447
2021-05-08,10:00 AM,Bracket,Santa Rosa United ECNL GU13,0,5,Mustang SC ECNL GU13,Trione Fields,Trione East,On Time,207427
2021-05-08,01:00 PM,Bracket,Pleasanton Rage ECNL GU13,4,0,Marin FC ECNL GU13,Val Vista,Field 2,On Time,207429
2021-05-08,03:00 PM,Bracket,DeAnza Force ECNL GU13,0,2,San Juan SC ECNL GU13,Morgan Hill Outdoor Sports Center,Field 1 (Football),On Time,207425
2021-05-15,08:45 AM,Bracket,Marin FC ECNL GU13,0,7,Davis Legacy ECNL GU13,College of Marin,Stadium,On Time,207424
2021-05-15,09:00 AM,Bracket,San Juan SC ECNL GU13,8,0,Pleasanton Rage ECNL GU13,San Juan Soccer Complex,Tiemann Law Firm White Field,On Time,207473
2021-05-15,05:00 PM,Bracket,MVLA ECNL GU13,8,0,Santa Rosa United ECNL GU13,Crittenden,Field 1,On Time,207442
2021-05-22,09:00 AM,Bracket,San Juan SC ECNL GU13,10,1,Santa Rosa United ECNL GU13,San Juan Soccer Complex,Tiemann Law Firm White Field,On Time,207430
2021-05-22,09:00 AM,Bracket,Pleasanton Rage ECNL GU13,0,6,MVLA ECNL GU13,Val Vista,Field 2,On Time,207451
2021-05-22,10:00 AM,Bracket,DeAnza Force ECNL GU13,7,0,Marin FC ECNL GU13,Morgan Hill Outdoor Sports Center,Field 2 (Soccer),On Time,207438
2021-05-23,09:00 AM,Bracket,MVLA ECNL GU13,7,0,Marin FC ECNL GU13,Crittenden,Field 1,On Time,207458
2021-05-23,02:00 PM,Bracket,Santa Rosa United ECNL GU13,0,4,Davis Legacy ECNL GU13,Davis Legacy Soccer Complex,Field 10,On Time,207443
2021-06-02,05:30 PM,Bracket,Mustang SC ECNL GU13,1,1,MVLA ECNL GU13,Provident Field @ MSC, Lower,On Time,207459
2021-06-03,04:00 PM,Bracket,Davis Legacy ECNL GU13,0,4,Mustang SC ECNL GU13,Davis Legacy Soccer Complex,Field 3,On Time,207465
2021-06-03,06:00 PM,Bracket,Santa Rosa United ECNL GU13,2,4,DeAnza Force ECNL GU13,Trione Fields,Trione West,On Time,207432
2021-06-05,11:00 AM,Bracket,Mustang SC ECNL GU13,1,6,San Juan SC ECNL GU13,Provident Field @ MSC, Lower,On Time,207456
2021-06-06,09:00 AM,Bracket,San Juan SC ECNL GU13,8,0,Marin FC ECNL GU13,San Juan Soccer Complex,Tiemann Law Firm White Field,On Time,207446
2021-06-12,09:00 AM,Bracket,Davis Legacy ECNL GU13,2,1,Pleasanton Rage ECNL GU13,Davis Legacy Soccer Complex,Field 9,On Time,207433
2021-06-13,03:00 PM,Bracket,Mustang SC ECNL GU13,0,0,DeAnza Force ECNL GU13,Provident Field @ MSC, Upper,On Time,207423
