rank,team,club,teamID,gp,w,l,d,pts,ppg,gf,ga,gd
1,San Juan SC ECNL GU17,San Juan Soccer Club,7758,7,6,0,1,19,2.71,17,4,13
2,MVLA ECNL GU17,MVLA,11586,7,6,1,0,18,2.57,19,7,12
3,Santa Rosa United ECNL GU17,Santa Rosa United Soccer,11583,7,3,3,1,10,1.43,18,15,3
4,Mustang SC ECNL GU17,Mustang Soccer,11585,7,3,3,1,10,1.43,12,11,1
5,DeAnza Force ECNL GU17,Force,45845,7,2,2,3,9,1.29,13,12,1
6,Marin FC ECNL GU17,Marin FC,35165,7,2,3,2,8,1.14,6,9,-3
7,Davis Legacy ECNL GU17,Davis Legacy Soccer Club,10853,7,1,5,1,4,0.57,7,18,-11
8,Pleasanton Rage ECNL GU17,Pleasanton Rage,10626,7,0,6,1,1,0.14,4,20,-16
