date,time,type,homeTeam,homeScore,awayScore,awayTeam,complex,venue,status,matchID
2020-09-13,09:00 AM,Group Play,Real Colorado National ECNL GU17,6,1,Pride SC ECNL GU17,Real Colorado Soccer Complex,RCSC Grass,On Time,209151
2020-09-13,11:15 AM,Group Play,Colorado Rapids ECNL GU17,1,2,Real Colorado Athletico ECNL GU17,Gates South Soccer Complex,6,On Time,209157
2020-09-19,11:15 AM,Group Play,Real Colorado National ECNL GU17,6,0,Real Colorado Athletico ECNL GU17,Real Colorado Soccer Complex,RCSC Grass,On Time,210448
2020-09-19,02:00 PM,Group Play,Pride SC ECNL GU17,0,6,Colorado Rapids ECNL GU17,Pride Soccer Complex,Field 2,On Time,209163
2020-09-26,09:00 AM,Bracket,Real Colorado Athletico ECNL GU17,2,2,Pride SC ECNL GU17,Real Colorado Soccer Complex,RCSC Grass,On Time,207302
2020-09-26,09:00 AM,Bracket,Colorado Rapids ECNL GU17,0,3,Real Colorado National ECNL GU17,Gates South Soccer Complex,6,On Time,207303
2020-10-03,11:15 AM,Bracket,Real Colorado Athletico ECNL GU17,2,3,Colorado Rapids ECNL GU17,Real Colorado Soccer Complex,RCSC Grass,On Time,207304
2020-10-03,02:00 PM,Bracket,Pride SC ECNL GU17,1,5,Real Colorado National ECNL GU17,Pride Soccer Complex,Field 2,On Time,207305
2020-10-24,09:00 AM,Bracket,Colorado Rapids ECNL GU17,4,1,Pride SC ECNL GU17,Gates South Soccer Complex,6,On Time,207306
2020-10-24,11:15 AM,Bracket,Real Colorado Athletico ECNL GU17,0,4,Real Colorado National ECNL GU17,Real Colorado Soccer Complex,RCSC Grass,On Time,207307
2021-02-27,09:00 AM,Bracket,Colorado Rapids ECNL GU17,0,2,Utah Avalanche ECNL GU17,Douglas County Fairgrounds,Field #6,On Time,207318
2021-02-27,03:00 PM,Bracket,Pride SC ECNL GU17,2,2,La Roca FC ECNL GU17,Pride Soccer Complex,Field 1,On Time,207319
2021-02-28,09:00 AM,Bracket,Colorado Rapids ECNL GU17,2,0,La Roca FC ECNL GU17,Dick's Sporting Goods Park,DSGP - 10,On Time,207321
2021-02-28,11:00 AM,Bracket,Pride SC ECNL GU17,0,8,Utah Avalanche ECNL GU17,Pride Soccer Complex,Field 2,On Time,207320
2021-03-21,11:00 AM,Bracket,Pride SC ECNL GU17,1,3,Real Colorado Athletico ECNL GU17,Pride Soccer Complex,Field 2,On Time,207309
2021-03-27,10:00 AM,Bracket,La Roca FC ECNL GU17,0,4,Real Colorado National ECNL GU17,Spence Eccles Ogden Community Sports Complex,Field 1,On Time,207327
2021-03-27,11:00 AM,Bracket,Utah Avalanche ECNL GU17,2,0,Real Colorado Athletico ECNL GU17,Legacy Events Center,Field 1,On Time,207326
2021-03-28,10:00 AM,Bracket,La Roca FC ECNL GU17,2,2,Real Colorado Athletico ECNL GU17,La Roca Park,Field 1,On Time,207328
2021-03-28,11:00 AM,Bracket,Utah Avalanche ECNL GU17,0,1,Real Colorado National ECNL GU17,Legacy Events Center,Field 1,On Time,207329
2021-04-03,11:15 AM,Bracket,Real Colorado National ECNL GU17,2,1,Colorado Rapids ECNL GU17,Real Colorado Soccer Complex,RCSC Grass,On Time,207308
2021-04-17,11:15 AM,Bracket,Real Colorado National ECNL GU17,3,0,Utah Avalanche ECNL GU17,Real Colorado Soccer Complex,RCSC Grass,On Time,207314
2021-04-17,11:15 AM,Bracket,Real Colorado Athletico ECNL GU17,2,2,La Roca FC ECNL GU17,Highland Heritage Regional Park,HHRP Stadium,On Time,207315
2021-04-18,11:15 AM,Bracket,Real Colorado Athletico ECNL GU17,0,2,Utah Avalanche ECNL GU17,Highland Heritage Regional Park,HHRP Stadium,On Time,207316
2021-04-18,11:15 AM,Bracket,Real Colorado National ECNL GU17,2,1,La Roca FC ECNL GU17,Real Colorado Soccer Complex,RCSC Grass,On Time,207317
2021-04-24,01:00 PM,Bracket,Utah Avalanche ECNL GU17,3,3,Colorado Rapids ECNL GU17,Davis High School,Field 1,On Time,207310
2021-04-24,01:30 PM,Bracket,La Roca FC ECNL GU17,1,2,Pride SC ECNL GU17,La Roca Park,Field 1,On Time,207311
2021-04-25,09:00 AM,Bracket,La Roca FC ECNL GU17,4,5,Colorado Rapids ECNL GU17,Legacy Events Center,Field 1 #2021,On Time,207312
2021-04-25,11:00 AM,Bracket,Utah Avalanche ECNL GU17,8,0,Pride SC ECNL GU17,Legacy Events Center,Field 1,On Time,207313
2021-05-16,09:00 AM,Bracket,La Roca FC ECNL GU17,1,5,Utah Avalanche ECNL GU17,Legacy Events Center,Field 3 #2025,On Time,207334
2021-05-23,11:30 AM,Bracket,Utah Avalanche ECNL GU17,5,2,La Roca FC ECNL GU17,Legacy Events Center,Field 1,On Time,207335
